"","ACCSEQDV","ACCTYPE","ALCTEST","ANGTHIS","ANGOTHER","WEATHER","BAREQSP","BODYTYPE","CARGOWGT","CASEID","CASENO","CONDTREE","CURBWGT","DVEST","DOCTRAJ","DRIVDIST","DRINKING","DRPRES","DRRACE","DRZIP","DVBASIS","DVCONFID","DVLAT","DVLONG","DVTOTAL","ENERGY","FOVERIDE","IMPACTSP","INSPTYPE","LANES","LGTCOND","MAKE","MANEUVER","MODEL","MODELYR","OCCFORMS","OCUPANTS","RATWGT","PREEVENT","PREMOVE","PREILOC","PREISTAB","PSU","ALIGNMNT","SURCOND","PROFILE","SURTYPE","RELINTER","ROLINDIR","ROLINLOC","ROLINTYP","ROLLOBJ","ROLLOVER","ROVERIDE","SPECOTH","SPLIMIT","STRATIF","TOWHITCH","TOWPAR","TRAFCONT","TRCTLFCT","TRAVELSP","TRAFFLOW","TRIPLOC","VEHNO","VEHUSE","VIN","VINLNGTH","DRUGS","VINO","VERSION","VINMODYR","MCYCLDS","VEHWGT","VINMAKE","VINAMOD","SERTR","VINBT","ROOF1","ROOF2","ROOF3","ANTILOCK","FRTWHLDR","FOURWHDR","RESTYPE","CARBUR","FUELCODE","WGTCDTR","VEHTYPE","WHLDRWHL","DAYRUNLT","otvehwgt","otbdytyp","VINJSER","VINJURED","VTREAT","VAIS"
"2844",NA,6,0,998,998,0,NA,31,0," 84D",84,1,NA,NA,0,11,0,1,1,49442,0,0,NA,NA,NA,NA,0,NA,0,2,1,7,1,482,1997,1,1,110.96,12,1,4,1,13,1,1,1,2,0,8,8,98,32,98,0,0,89,"D",0,1,0,0,NA,0,8,1,0,"1B7HF16Z3VJ5",17,0,4,19,1997,NA,NA,"DODG","RPC","150","PK",1,NA,NA,4,"","","M","","G",2,"T",44,"N",NA,NA,0,1,4,2
"2845",1,13,NA,998,998,0,NA,15,0," 85E",85,0,236,6,0,1,0,1,1,48335,9,0,NA,NA,NA,NA,0,NA,3,2,5,23,1,421,2005,2,2,135.382,87,1,1,1,13,1,1,1,2,0,0,0,0,0,0,0,0,113,"E",0,1,0,0,NA,2,0,1,0,"1GKEK13T75R1",17,0,4,19,2005,NA,NA,"GMC","YUK","YUK","4W",1,3,NA,2,"","","4","","G",2,"T",44,"S",998,98,0,2,4,1
"2846",1,20,NA,330,330,0,30,14,0," 86E",86,0,139,0,0,2,0,1,1,49444,3,4,0,-38,38,502,NA,998,1,2,1,48,3,401,2003,1,1,135.382,50,14,1,2,13,2,1,1,2,2,0,0,0,0,0,0,0,72,"E",0,1,0,0,NA,0,0,1,0,"JF1SG63663H7",17,0,5,19,2003,NA,NA,"SUBA","FOR","25X","4W",1,NA,NA,2,"","","I","","G",1,"T",44,"S",117,4,0,1,4,1
"2847",1,22,NA,330,330,0,52,4,0," 86E",86,0,117,0,0,1,0,1,1,49442,3,4,0,45,45,1301,0,998,3,2,1,30,1,40,1994,1,1,135.382,53,5,1,1,13,1,1,1,2,2,0,0,0,0,0,NA,0,72,"E",0,1,0,0,NA,0,0,2,0,"3VWRA21H8RM0",17,0,4,19,1994,NA,2560,"VOLK","J3L","","4D",1,3,NA,5,"Y","N","P","F","G",NA,"P",NA,"N",139,14,0,0,0,0
"2848",1,89,NA,90,180,0,NA,2,0," 87F",87,0,119,6,0,1,0,1,1,49459,7,0,NA,NA,NA,NA,0,NA,2,4,1,20,1,16,2002,4,4,205.971,17,1,1,1,13,1,1,4,2,2,0,0,0,0,0,0,0,48,"F",0,1,1,2,NA,3,0,1,0,"1G1JS1248271",17,0,4,19,2002,NA,2617,"CHEV","CAS","","CP",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",144,6,0,1,4,1
"2849",1,88,NA,180,90,0,NA,6,0," 87F",87,0,144,6,0,NA,0,1,NA,49442,7,0,NA,NA,NA,NA,0,NA,4,2,1,6,NA,52,2003,0,2,205.971,66,1,1,1,13,1,1,2,2,2,0,0,0,0,0,0,0,40,"F",0,0,0,0,NA,0,0,2,0,"3C4FY78G83T5",17,0,4,19,2003,NA,NA,"CHRY","PTC","PGT","SV",1,3,NA,2,"","","E","","G",1,"T",42,"N",119,2,NA,NA,NA,NA
"2850",1,28,NA,270,270,1,22,20,0," 88H",88,0,183,0,0,1,0,1,1,49445,4,0,NA,NA,NA,NA,4,NA,3,5,1,21,3,441,2000,1,1,903.21,52,1,1,2,13,1,2,1,2,2,0,0,0,0,0,0,0,89,"H",0,1,0,0,NA,0,0,1,0,"1GHDX03E0YD2",17,0,4,19,2000,NA,NA,"OLDS","SIL","SIL","ES",1,NA,NA,2,"","","K","","G",1,"T",42,"S",158,31,0,0,0,0
"2851",1,29,NA,270,270,1,NA,31,64," 88H",88,0,158,6,0,NA,0,1,1,49415,4,0,NA,NA,NA,NA,0,NA,4,5,1,7,1,481,1984,0,2,903.21,18,2,1,1,13,1,2,1,2,2,0,0,0,0,0,1,0,89,"H",1,0,0,0,NA,0,0,2,0,"1B7FD14H3ES2",17,0,4,19,1984,NA,NA,"DODG","D15","D15","PK",NA,NA,NA,NA,"","","","","G",1,"T",42,"",183,20,NA,NA,NA,NA
"2852",1,21,NA,270,270,0,25,4,0," 89F",89,0,134,0,0,1,0,1,1,49444,1,1,0,21,21,369,0,998,3,3,1,22,1,18,1996,4,4,107.296,53,5,1,1,13,1,1,1,2,0,0,0,0,0,0,4,0,72,"F",0,1,0,0,NA,0,0,1,0,"1G2NE52T0TC8",17,0,4,19,1996,NA,2719,"PONT","GAS","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",179,14,0,1,4,1
"2853",1,20,NA,270,270,0,15,14,0," 89F",89,0,179,0,0,NA,0,1,1,49457,1,1,0,-19,19,146,1,998,4,3,1,12,2,401,1997,0,3,107.296,50,1,1,1,13,1,1,1,2,0,0,0,0,0,0,0,0,72,"F",0,0,0,0,NA,0,0,2,0,"1FMDU24EXVUD",17,0,4,19,1997,NA,NA,"FORD","EPR","EPR","2W",1,3,NA,2,"","","E","","G",1,"T",44,"N",134,4,NA,NA,NA,NA
"2854",1,88,NA,270,180,0,19,30,0," 90F",90,0,132,0,0,1,0,1,1,49451,3,4,-28,-16,32,589,0,998,3,3,1,20,1,471,1994,2,2,107.296,66,1,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,89,"F",0,1,0,0,NA,0,0,1,0,"1GCCS1441R82",17,0,4,19,1994,NA,NA,"CHEV","S","S14","PK",1,NA,NA,5,"","","A","","G",1,"T",42,"N",157,4,0,2,4,1
"2855",1,89,NA,180,270,0,44,4,0," 90F",90,0,157,0,0,1,0,1,1,49415,3,4,14,-24,28,1592,0,998,3,2,1,6,1,14,1991,1,1,107.296,17,1,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,89,"F",0,1,2,2,NA,0,0,2,0,"1C3XY66R7MD2",17,0,4,19,1991,NA,3345,"CHRY","NFA","","4D",1,3,NA,5,"Y","N","M","F","G",NA,"P",NA,"N",132,30,0,1,4,1
"2856",1,2,NA,997,997,1,NA,31,0," 91G",91,0,217,7,1,1,0,1,1,49455,5,0,NA,NA,NA,NA,0,NA,3,2,2,12,6,481,2003,1,1,252.198,5,1,4,3,13,1,2,4,2,0,2,4,1,61,4,0,0,113,"G",0,1,0,0,NA,1,1,1,0,"1FTRX18L63NB",17,0,4,19,2003,NA,NA,"FORD","COF","F15","4C",1,3,NA,2,"","","U","","G",2,"T",44,"O",998,98,0,1,0,1
"2857",1,7,NA,998,998,1,13,30,0," 93H",93,0,166,0,0,1,0,1,1,49442,9,0,NA,NA,NA,NA,0,NA,3,3,2,12,7,471,1997,1,1,470.509,1,1,4,4,13,1,2,1,1,0,0,0,0,0,0,0,0,113,"H",0,1,0,0,NA,2,0,1,0,"1FTCR14X1VPB",17,0,4,19,1997,NA,NA,"FORD","RNG","RNS","PS",1,NA,NA,4,"","","E","","G",1,"T",42,"N",998,98,0,0,0,0
"2858",1,86,NA,90,180,0,NA,31,0," 94F",94,0,251,7,0,1,0,1,1,49403,10,0,NA,NA,NA,NA,0,NA,2,2,1,20,7,482,2007,1,1,162.861,66,14,1,1,13,3,1,2,1,2,0,0,0,0,0,0,0,56,"F",0,1,0,0,NA,0,0,1,0,"3GNEK12357G1",17,0,4,19,2007,NA,NA,"CHEV","AVL","KAV","4W",1,3,NA,2,"","","4","","F",2,"T",44,"S",171,2,0,0,0,0
"2859",1,87,NA,180,90,0,NA,2,0," 94F",94,0,171,7,0,2,0,1,1,49401,11,0,NA,NA,NA,NA,0,NA,2,2,1,18,1,5,1995,1,1,162.861,17,1,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,56,"F",0,1,2,2,NA,3,0,2,0,"1G4GD22K8S47",17,0,4,19,1995,NA,3742,"BUIC","RIV","","CP",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",251,31,0,1,4,2
"2860",1,7,NA,997,997,0,NA,4,0," 95F",95,0,126,7,1,NA,1,1,1,49548,5,0,NA,NA,NA,NA,0,NA,3,1,2,22,7,18,1992,1,1,162.861,12,14,4,3,13,2,1,1,2,1,2,3,1,61,4,0,0,89,"F",0,1,0,0,NA,3,1,1,0,"1G2NE5430NC2",17,0,4,19,1992,NA,2728,"PONT","GAS","","4D",1,2,NA,2,"Y","N","P","F","G",NA,"P",NA,"N",998,98,0,1,4,1
"2861",1,2,NA,997,997,0,NA,2,0," 96G",96,0,155,7,1,1,0,1,1,49437,5,0,NA,NA,NA,NA,0,NA,3,2,1,22,1,22,2006,1,1,382.8,6,6,4,3,13,1,1,1,2,0,2,4,1,61,2,0,0,113,"G",0,1,0,0,NA,1,1,1,0,"1G2ZH1589641",17,0,4,19,2006,NA,3428,"PONT","GGT","","CP",1,3,6,2,"Y","N","4","F","G",NA,"P",NA,"S",998,98,0,0,0,0
"2862",2,14,26,997,997,0,NA,2,2," 97H",97,0,131,7,1,98,1,1,1,49457,5,0,NA,NA,NA,NA,0,NA,3,2,2,7,1,42,1999,1,1,714.166,8,1,1,1,13,1,1,4,1,0,2,4,2,88,2,0,0,89,"H",0,1,0,0,NA,0,4,1,0,"4B3AU52NXXE0",17,0,4,19,1999,NA,3062,"DODG","AES","","2P",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",998,98,0,0,0,0
"2863",1,6,6,997,997,0,NA,4,0," 98B",98,0,126,7,1,NA,0,1,1,49456,5,0,NA,NA,NA,NA,0,NA,3,2,2,12,7,35,1995,1,1,76.543,10,14,4,3,13,2,1,1,1,0,2,4,1,61,8,0,1,113,"B",0,1,0,0,NA,2,1,1,0,"1FALP66L6SK1",17,0,4,19,1995,NA,2808,"FORD","LXC","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"N",998,98,1,1,1,2
"2864",1,22,NA,270,270,0,36,4,0," 99D",99,0,128,0,0,1,0,1,1,49418,1,1,0,36,36,759,0,998,3,4,1,37,1,32,1996,2,2,184.728,53,5,1,1,13,1,1,1,2,3,0,0,0,0,0,0,0,64,"D",0,1,0,0,NA,0,0,1,0,"1HGCD5635TA2",17,0,4,19,1996,NA,2864,"HOND","ULE","","4D",1,NA,NA,5,"Y","N","E","F","G",NA,"P",NA,"N",157,4,0,1,4,1
"2865",1,20,NA,270,270,0,32,4,0," 99D",99,0,157,0,0,1,0,1,1,49437,1,1,0,-32,32,651,0,998,3,4,1,21,1,2,1997,1,1,184.728,50,1,1,1,13,1,1,1,2,3,0,0,0,0,0,0,0,64,"D",0,1,0,0,NA,0,0,2,0,"1G3HY52K6V48",17,0,4,19,1997,NA,3502,"OLDS","LSS","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",128,4,0,1,4,2
"2866",1,20,NA,180,180,0,NA,2,0,"100E",100,0,153,6,0,1,0,1,1,49442,11,0,NA,NA,NA,NA,4,NA,3,3,1,12,1,3,2003,3,3,135.802,50,1,1,1,13,1,1,1,2,3,0,0,0,0,0,0,0,89,"E",0,1,0,0,NA,0,0,1,0,"1FAFP40463F4",17,0,4,19,2003,NA,3114,"FORD","MUS","","CP",1,NA,NA,7,"N","N","E","F","G",NA,"P",NA,"N",169,14,0,2,4,1
"2867",1,22,NA,180,180,0,NA,14,0,"100E",100,0,169,6,0,1,0,1,1,49451,11,0,NA,NA,NA,NA,0,NA,4,3,1,2,1,402,2006,0,2,135.802,53,5,1,1,13,1,1,1,2,3,0,0,0,0,0,1,0,89,"E",0,0,0,0,NA,0,0,2,0,"1J4FA64S46P7",17,0,4,19,2006,NA,NA,"JEEP","W/T","RLG","2W",6,NA,NA,8,"","","E","","G",1,"T",44,"U",153,2,NA,NA,NA,NA
"2868",1,21,NA,170,170,0,50,20,0,"101F",101,0,141,0,0,1,0,1,1,49442,1,1,0,40,40,1395,0,998,3,3,1,7,1,442,1993,1,1,206.61,53,5,1,1,13,1,1,1,2,2,0,0,0,0,0,1,0,89,"F",0,1,0,0,0,0,0,1,0,"2B4GH2534PR1",17,0,4,19,1993,NA,NA,"DODG","CAR","CAR","SV",1,NA,NA,1,"","","M","","G",1,"T",42,"N",162,4,0,0,4,0
"2869",1,20,NA,170,170,0,22,4,0,"101F",101,0,162,0,1,2,0,1,1,49457,1,1,0,-36,36,313,4,998,3,2,1,6,3,42,2000,1,1,206.61,50,1,1,2,13,1,1,1,2,2,0,0,0,0,0,0,0,89,"F",0,1,0,0,NA,0,0,2,0,"2C3HC56G4YH2",17,0,4,19,2000,NA,3477,"CHRY","LHS","","4D",1,NA,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",141,20,0,1,4,1
"2870",1,28,NA,90,90,0,21,4,0,"102H",102,0,153,0,0,1,0,1,1,49442,3,1,0,-24,24,263,0,998,3,5,1,18,2,7,2000,1,1,906.011,51,1,1,1,13,1,1,1,2,0,0,0,0,0,0,0,0,64,"H",0,1,0,0,NA,0,0,1,0,"2G4WS52J6Y12",17,0,4,19,2000,NA,3368,"BUIC","CCU","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",139,2,0,0,NA,NA
"2871",1,29,NA,90,90,0,29,2,0,"102H",102,0,139,0,0,NA,0,1,NA,49461,3,1,0,26,26,496,0,998,4,5,1,12,2,3,1994,0,2,906.011,52,2,1,1,13,1,1,1,2,0,0,0,0,0,0,0,0,64,"H",0,0,0,0,NA,0,0,2,0,"1FALP42T1RF2",17,0,4,19,1994,NA,3258,"FORD","MGT","","CP",1,7,NA,7,"N","N","E","F","G",NA,"P",NA,"N",153,4,NA,NA,NA,NA
"2872",2,98,NA,90,90,0,11,16,3,"102H",102,0,240,0,0,NA,0,1,1,49403,3,1,2,9,9,107,0,998,4,5,1,20,1,431,1998,0,2,906.011,52,2,1,1,13,1,1,1,2,0,0,0,0,0,0,0,0,64,"H",0,0,0,0,NA,0,0,3,0,"3GNFK16RXWG1",17,0,4,19,1998,NA,NA,"CHEV","K15","K1S","4W",1,NA,NA,2,"","","E","","G",2,"T",44,"S",139,2,NA,NA,NA,NA
"2873",1,2,9,997,997,0,NA,4,0,"103F",103,0,148,8,1,1,1,1,1,49445,5,0,NA,NA,NA,NA,0,NA,2,2,1,7,1,41,1994,2,2,105.38,6,NA,4,3,13,1,1,1,4,0,2,4,5,31,2,0,2,89,"F",0,1,0,0,NA,0,6,1,0,"2B3HD46T3RH3",17,0,4,19,1994,NA,3181,"DODG","INT","","4D",1,3,NA,5,"Y","N","C","F","G",NA,"P",NA,"N",998,98,0,2,4,1
"2874",1,51,NA,180,350,0,NA,15,0,"104F",104,0,213,7,0,1,0,1,1,49421,7,0,NA,NA,NA,NA,0,NA,3,2,1,7,7,422,2001,1,1,105.38,62,1,1,1,13,1,1,1,2,0,1,4,1,61,4,0,0,89,"F",0,1,0,0,NA,0,1,1,0,"1B4HS28N81F5",17,0,4,19,2001,NA,NA,"DODG","DUR","DUR","4W",1,NA,NA,3,"","","E","","G",2,"T",44,"N",126,4,0,1,6,1
"2875",1,50,NA,350,180,0,NA,4,0,"104F",104,0,126,8,1,3,0,1,1,49442,7,0,NA,NA,NA,NA,0,NA,3,2,1,12,1,35,1995,2,2,105.38,10,1,2,1,13,1,1,1,2,0,0,0,0,0,0,0,0,89,"F",0,1,0,0,NA,0,0,2,0,"3FALP66L9SM1",17,0,4,19,1995,NA,2808,"FORD","LXC","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"N",213,15,0,2,4,2
"2876",1,82,NA,150,270,0,14,4,4,"105H",105,0,127,0,0,NA,0,1,1,49461,3,1,8,-6,10,139,0,998,3,2,1,9,1,19,1995,1,1,462.107,15,11,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,40,"H",0,1,2,2,NA,0,0,1,0,"1P3AA46K7SF5",17,0,4,19,1995,NA,2782,"PLYM","ACC","","4D",1,NA,NA,1,"Y","N","D","F","G",NA,"P",NA,"N",117,4,0,0,0,0
"2877",1,83,NA,270,150,0,9,4,NA,"105H",105,0,117,0,0,NA,0,1,NA,49457,3,4,-8,-9,12,71,0,998,0,4,1,21,NA,18,1990,0,1,462.107,67,1,1,NA,13,1,1,1,1,2,0,0,0,0,0,0,0,48,"H",0,0,0,0,NA,0,0,2,0,"2G3AL54RXL23",17,0,4,19,1990,NA,2662,"OLDS","CCI","","4D",1,2,NA,1,"Y","N","P","F","G",NA,"P",NA,"N",127,4,NA,NA,NA,NA
"2878",1,13,NA,998,998,0,21,4,0,"106H",106,0,125,0,0,1,0,1,1,49319,9,0,NA,NA,NA,NA,0,NA,3,5,2,41,2,37,1997,1,1,462.107,87,1,1,1,13,1,1,1,2,0,0,0,0,0,0,0,0,89,"H",0,1,0,0,NA,0,0,1,0,"1YVGE22C4V56",17,0,4,19,1997,NA,2749,"MAZD","UDL","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"N",998,98,0,0,0,0
"2879",2,6,NA,997,997,0,NA,14,0,"107F",107,0,176,6,1,NA,1,1,1,48912,5,0,NA,NA,NA,NA,0,NA,3,1,1,20,7,401,2000,2,2,76.64,10,14,4,3,13,2,1,1,2,1,2,4,1,61,4,0,0,40,"F",0,1,5,2,NA,3,1,1,0,"1GNDT13W3Y23",17,0,4,19,2000,NA,NA,"CHEV","BZR","BZR","4W",1,NA,NA,2,"","","E","","G",1,"T",44,"S",998,98,0,1,4,1
"2880",1,7,NA,997,997,0,NA,14,0,"108G",108,0,179,7,1,1,0,1,1,49330,5,0,NA,NA,NA,NA,0,NA,3,2,1,18,7,401,2003,3,3,180.141,1,1,4,4,13,1,1,2,2,0,1,3,1,61,1,0,0,89,"G",0,1,0,0,NA,0,1,1,0,"3G5DB03E93S5",17,0,4,19,2003,NA,NA,"BUIC","RZV","CXL","4W",1,3,NA,5,"","","K","","G",1,"T",44,"U",998,98,0,0,0,0
"2881",1,11,NA,125,120,NA,27,4,0,"109H",109,0,137,0,0,NA,7,1,NA,NA,1,1,0,-38,38,405,4,998,3,2,NA,37,NA,32,2000,1,1,336.078,13,14,4,NA,13,3,NA,1,2,0,0,0,0,0,0,0,0,40,"H",0,1,0,0,NA,0,0,1,0,"1HGCG5651YA0",17,7,4,19,2000,NA,3086,"HOND","UEX","","4D",3,NA,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",998,98,0,0,NA,NA
"2882",1,20,NA,260,270,0,12,4,0,"110H",110,0,160,0,0,1,0,1,1,49442,3,4,0,-13,13,99,0,998,4,2,1,12,3,17,2002,0,1,336.078,50,14,1,2,13,2,1,1,2,3,0,0,0,0,0,0,0,40,"H",0,0,0,0,NA,0,0,1,0,"1FAFP53U12A2",17,0,4,19,2002,NA,3355,"FORD","TSE","","4D",1,NA,NA,7,"Y","N","E","F","G",NA,"P",NA,"O",117,2,NA,NA,NA,NA
"2883",1,22,NA,270,260,0,19,2,0,"110H",110,0,117,0,0,NA,0,1,2,49441,3,4,0,18,18,167,0,998,2,2,1,20,NA,16,1998,1,1,336.078,51,5,1,1,13,1,1,1,2,3,0,0,0,0,0,0,0,40,"H",0,1,0,0,NA,0,0,2,0,"1G1JC1243W71",17,0,4,19,1998,NA,2584,"CHEV","C/S","","CP",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",160,4,0,0,0,0
"2884",1,86,NA,10,90,0,17,4,0,"111H",111,0,180,0,0,1,0,1,2,49444,1,4,14,-8,16,454,0,998,2,2,1,21,7,22,1995,1,1,336.078,17,1,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,40,"H",0,1,2,2,NA,0,0,1,0,"1G3GR62C5S41",17,0,4,19,1995,NA,3967,"OLDS","AUR","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",151,4,0,0,0,0
"2885",1,87,NA,90,10,0,15,4,3,"111H",111,0,151,0,0,NA,0,1,NA,49425,1,4,-9,-16,18,144,0,998,4,2,1,12,1,17,1996,0,1,336.078,66,1,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,40,"H",0,0,0,0,NA,0,0,2,0,"1FALP52U3TG1",17,0,4,19,1996,NA,3347,"FORD","TAG","","4D",1,NA,NA,5,"Y","N","E","F","G",NA,"P",NA,"O",180,4,NA,NA,NA,NA
"2886",1,86,NA,0,70,0,12,4,0,"112D",112,0,162,0,0,NA,0,1,1,49441,1,1,6,-7,9,234,0,998,3,3,1,18,2,2,2000,1,1,78.509,66,1,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,56,"D",0,1,0,0,NA,0,0,1,0,"1G4HR54K7YU3",17,0,4,19,2000,NA,3591,"BUIC","LLF","","4D",1,3,NA,2,"Y","N","K","F","G",NA,"P",NA,"S",182,14,0,0,0,0
"2887",1,87,NA,70,0,0,4,14,5,"112D",112,0,182,0,0,NA,0,1,1,94571,1,1,-8,-3,8,46,0,998,3,2,1,12,1,401,1991,1,1,78.509,17,1,1,1,13,1,1,1,2,2,2,1,7,1,4,0,0,56,"D",0,1,2,2,NA,0,2,2,0,"1FMDU34X9MUA",17,0,4,19,1991,NA,NA,"FORD","EPR","EPR","4W",1,2,NA,3,"","","A","","G",1,"T",44,"N",162,4,1,1,3,3
"2888",NA,82,NA,340,80,0,NA,4,NA,"113F",113,0,153,NA,1,NA,0,1,NA,49441,0,0,NA,NA,NA,NA,0,NA,0,2,1,18,1,7,2000,0,2,217.148,15,11,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,89,"F",0,0,2,2,NA,0,0,1,0,"2G4WY55J3Y12",17,0,4,19,2000,NA,3368,"BUIC","CL2","","4D",1,3,NA,2,"Y","N","X","F","G",NA,"P",NA,"S",NA,NA,NA,NA,NA,NA
"2889",1,83,NA,80,340,0,NA,21,2,"113F",113,0,206,7,1,1,0,1,1,49660,10,0,NA,NA,NA,NA,1,NA,3,2,1,12,3,461,1993,2,2,217.148,55,1,2,2,13,1,1,1,2,2,0,0,0,0,0,0,0,89,"F",0,1,0,0,NA,0,0,2,0,"1FDEE14N5PHA",17,0,4,19,1993,NA,NA,"FORD","VAN","15V","IC",1,NA,NA,3,"","","B","","G",2,"T",42,"N",153,4,0,2,4,2
"2890",1,28,NA,10,0,0,12,31,0,"114G",114,0,202,0,0,1,0,1,1,49417,3,4,0,-11,11,118,0,998,2,4,1,23,4,481,1993,3,3,510.4,52,1,1,NA,13,1,1,1,2,3,0,0,0,0,0,0,0,72,"G",0,1,0,0,NA,0,0,1,0,"2GTEK19K9P15",17,0,4,19,1993,NA,NA,"GMC","SIE","SK1","PC",1,NA,NA,3,"","","A","","G",2,"T",44,"N",157,4,0,0,0,0
"2891",1,29,NA,0,10,0,13,4,0,"114G",114,0,157,0,0,1,0,1,3,49441,3,4,2,14,14,135,0,998,3,4,1,20,1,2,2006,1,1,510.4,53,2,1,1,13,1,1,1,2,3,0,0,0,0,0,0,0,72,"G",0,1,0,0,0,0,0,2,0,"2G1WT58K9692",17,0,4,19,2006,NA,3477,"CHEV","IMT","","4D",1,3,NA,5,"Y","N","S","F","F",NA,"P",NA,"S",202,31,0,0,0,0
"2892",NA,98,NA,0,0,0,NA,4,NA,"114G",114,0,142,NA,0,NA,0,1,NA,48519,0,0,NA,NA,NA,NA,0,NA,0,4,1,21,1,2,1989,0,1,510.4,53,5,1,1,13,1,1,1,2,3,0,0,0,0,0,0,0,72,"G",0,0,0,0,0,0,0,3,0,"1G3HY54C7KW4",17,0,4,19,1989,NA,3134,"OLDS","FRB","","4D",1,2,NA,5,"Y","N","P","F","G",NA,"P",NA,"N",NA,NA,NA,NA,NA,NA
"2893",3,1,NA,998,998,0,NA,4,0,"115H",115,0,138,7,1,NA,1,1,NA,NA,11,0,NA,NA,NA,NA,0,NA,3,1,2,20,NA,37,2000,2,2,952.222,6,14,4,1,13,2,1,1,2,1,0,0,0,0,0,0,0,113,"H",0,1,0,0,NA,3,0,1,0,"1G1NE52JXY61",17,0,4,19,2000,NA,3077,"CHEV","M/L","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",998,98,0,0,NA,NA
"2894",2,14,19,998,998,0,57,2,2,"116D",116,1,150,0,1,2,1,1,1,49442,1,1,0,-57,57,2115,0,998,3,2,2,20,7,36,1996,2,2,89.815,14,1,4,1,13,1,1,1,2,0,0,0,0,0,0,0,0,40,"D",0,1,6,2,NA,0,0,1,0,"2G1WX12X1T92",17,0,4,19,1996,NA,3436,"CHEV","MZ3","","CP",1,NA,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",998,98,1,2,3,3
"2895",1,89,NA,120,235,0,30,20,0,"117D",117,0,171,0,0,1,0,1,1,49445,1,1,17,-29,34,644,0,998,3,2,1,20,1,442,2002,1,1,89.815,17,14,1,1,13,3,1,1,2,2,0,0,0,0,0,0,0,72,"D",0,1,1,2,NA,3,0,1,0,"1GNDX03E72D1",17,0,4,19,2002,NA,NA,"CHEV","VTR","VTR","ES",1,NA,NA,2,"","","K","","G",1,"T",42,"S",152,4,0,1,4,1
"2896",1,88,NA,235,120,0,37,4,0,"117D",117,0,152,0,0,1,0,1,1,49445,1,1,-22,-27,35,1639,0,998,3,4,1,18,1,7,2003,4,4,89.815,66,1,1,1,13,1,1,1,2,2,0,0,0,0,0,0,0,72,"D",0,1,1,2,NA,3,0,2,0,"2G4WS52J3311",17,0,4,19,2003,NA,3368,"BUIC","CCU","","4D",1,NA,NA,5,"Y","N","E","F","G",NA,"P",NA,"S",171,20,1,4,3,3
"2897",1,2,15,998,998,0,NA,2,0,"118D",118,0,108,8,0,1,0,1,2,49442,9,0,NA,NA,NA,NA,0,NA,3,2,3,24,3,5,2001,2,2,89.815,6,10,4,2,13,1,1,1,2,0,0,0,0,0,0,0,2,40,"D",0,1,0,0,NA,0,0,1,0,"1G8ZR12781Z2",17,0,4,19,2001,NA,2436,"STRN","SC2","","3P",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"S",998,98,0,2,4,2
"2898",1,8,NA,998,998,0,NA,4,0,"119D",119,1,106,7,0,1,1,1,1,32514,6,0,NA,NA,NA,NA,0,NA,3,2,1,24,8,5,1999,1,1,89.815,88,1,4,2,13,1,1,1,2,0,0,0,0,0,0,0,0,89,"D",0,1,0,0,NA,0,0,1,0,"1G8ZH5283XZ3",17,0,4,19,1999,NA,2355,"STRN","SL1","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"S",998,98,0,1,4,1
"2899",2,7,NA,997,997,0,NA,2,0,"120F",120,0,123,7,1,11,0,1,1,49659,5,0,NA,NA,NA,NA,0,NA,3,2,2,22,6,17,1984,2,2,547.978,11,14,4,4,13,2,1,1,2,0,1,4,2,44,2,0,0,113,"F",0,1,0,0,NA,1,4,1,0,"2G2AF27R8E13",17,0,4,19,1984,NA,2707,"PONT","600","","CP",NA,NA,NA,NA,"","","","F","G",NA,"P",NA,"",998,98,0,2,4,1
