"","VERSION","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID"
"6750",25,"of V1 contacted the back of V2.",48,14,"C",3," 14C"
"6751",25,"V1 was south, approaching an intersection.  V2 was westbound, approaching the",48,15,"D",1," 15D"
"6752",25,"same intersection. The front of V1 struck the right side of V2.  V1 then",48,15,"D",2," 15D"
"6753",25,"experienced a minor fire in the engine compartment.",48,15,"D",3," 15D"
"6754",25,"V1 was traveling north (negotiating a curve to the left) and departed the road",48,16,"D",1," 16D"
"6755",25,"to the right. V1 went over the edge of a short/steep drop-off and the right side",48,16,"D",2," 16D"
"6756",25,"sideswiped some bushes. V1 continued northbound and the front struck a large",48,16,"D",3," 16D"
"6757",25,"tree.",48,16,"D",4," 16D"
"6758",25,"Vehicle one was traveling eastbound and approaching an intersection to turn",48,17,"F",1," 17F"
"6759",25,"left.  V2 was traveling westbound and approaching the same intersection.  As V1",48,17,"F",2," 17F"
"6760",25,"turned left, the front of V1 struck the left side of V2.",48,17,"F",3," 17F"
"6761",25,"Vehicles one and two were traveling north with vehicle one behind vehicle two.",48,18,"H",1," 18H"
"6762",25,"Vehicle two stopped in traffic and the front of vehicle one contacted the rear",48,18,"H",2," 18H"
"6763",25,"plane of vehicle two.  Vehicle one came to final rest facing north just past the",48,18,"H",3," 18H"
"6764",25,"area of impact.  Vehicle two moved off the right road edge and the front",48,18,"H",4," 18H"
"6765",25,"contacted a mailbox.  Vehicle two came to final rest facing northeast on the",48,18,"H",5," 18H"
"6766",25,"grassy roadside.  Vehicle one was towed due to disabling damage.  Vehicle two",48,18,"H",6," 18H"
"6767",25,"was not towed.",48,18,"H",7," 18H"
"6768",25,"Vehicle #1 was traveling south negotiating a left curve. Vehicle #2, a",48,19,"B",1," 19B"
"6769",25,"medium/heavy truck was traveling north negotiating a right curve. V1 and V2",48,19,"B",2," 19B"
"6770",25,"collided head-on. V1 departed the impact with V2 on a northwest trajectory in a",48,19,"B",3," 19B"
"6771",25,"counter-clockwise yaw, departed the road to the west, traveled down a grass",48,19,"B",4," 19B"
"6772",25,"slope and contacted a group of small trees simultaneously with the front plane.",48,19,"B",5," 19B"
"6773",25,"Vehicle #1 was traveling south, departed the road to the left onto a grassy",48,20,"E",1," 20E"
"6774",25,"fore-slope, tilted negatively toward a ditch. As V1 began to enter the ditch, it",48,20,"E",2," 20E"
"6775",25,"yawed clockwise and the front of V1 contacted the headwall of a culvert with",48,20,"E",3," 20E"
"6776",25,"the front plane. The impact with the culvert caused V1 to rotate further",48,20,"E",4," 20E"
"6777",25,"clockwise and V1 tripped and rolled over to the left two quarter-turns. As V1",48,20,"E",5," 20E"
"6778",25,"went from rollover initiation through the first quarter-turn, it crossed a",48,20,"E",6," 20E"
"6779",25,"driveway impacting 2 reflector poles, as it rolled between the first and second",48,20,"E",7," 20E"
"6780",25,"quarter-turns; it rolled into and over a second culvert headwall. The contact to",48,20,"E",8," 20E"
"6781",25,"the second culvert headwall is what caused the max crush to the top greenhouse",48,20,"E",9," 20E"
"6782",25,"area.",48,20,"E",10," 20E"
"6783",25,"V1 was westbound, approaching an intersection.  V2 was southbound on the",48,21,"E",1," 21E"
"6784",25,"intersecting roadway.  In the intersection, the front of V1 struck the right",48,21,"E",2," 21E"
"6785",25,"side of V2.",48,21,"E",3," 21E"
"6786",25,"Vehicles one, two, and three were all traveling north with vehicle one in the",48,22,"F",1," 22F"
"6787",25,"rear. As vehicle one approached vehicle two, vehicle one departed the roadway to",48,22,"F",2," 22F"
"6788",25,"the right shoulder. Vehicle one's left plane side swiped with vehicle two's",48,22,"F",3," 22F"
"6789",25,"right plane. Vehicle one returned to the roadway in lane one. Vehicle one's",48,22,"F",4," 22F"
"6790",25,"front plane then contacted vehicle three's rear plane.",48,22,"F",5," 22F"
"6791",25,"Vehicle #1 was traveling west negotiating a right curve and approaching a",48,23,"G",1," 23G"
"6792",25,"hillcrest and Vehicle #2 was traveling east traveling around the same curve,",48,23,"G",2," 23G"
"6793",25,"also approaching the hillcrest.  V1 drifted off the right road edge then steered",48,23,"G",3," 23G"
"6794",25,"left and re-entered the roadway. The front of V1 contacted the front of V2.",48,23,"G",4," 23G"
"6795",25,"Vehicle one-, two- and three- were all traveling north in lane two approaching",48,24,"H",1," 24H"
"6796",25,"an intersection controlled by a traffic light. Vehicle three was stopped at the",48,24,"H",2," 24H"
"6797",25,"intersection and vehicle two was stopped behind vehicle three. The front of",48,24,"H",3," 24H"
"6798",25,"vehicle one contacted the back of vehicle two. The front of vehicle two then",48,24,"H",4," 24H"
"6799",25,"contacted the back of vehicle three.",48,24,"H",5," 24H"
"6800",25,"Vehicle #1 was traveling south negotiating a curve to the left, lost control and",48,25,"F",1," 25F"
"6801",25,"departed the road to the right, traveling over a steep, short embankment. V1",48,25,"F",2," 25F"
"6802",25,"contacted a ditch at the bottom of the embankment with the front plane, then",48,25,"F",3," 25F"
"6803",25,"rolled over to the left two quarter-turns.",48,25,"F",4," 25F"
"6804",25,"Vehicle one was traveling west approaching an intersection. Vehicle two was",48,26,"F",1," 26F"
"6805",25,"traveling south approaching the same intersection. As the vehicles passed",48,26,"F",2," 26F"
"6806",25,"through the intersection, the front of vehicle one contacted the left side of",48,26,"F",3," 26F"
"6807",25,"vehicle two.",48,26,"F",4," 26F"
"6808",25,"Vehicle #1 was traveling east  and vehicle #2 was traveling north; both vehicles",48,27,"G",1," 27G"
"6809",25,"were approaching the same intersection. V1 entered the intersection going",48,27,"G",2," 27G"
"6810",25,"straight and V2 entered the intersection turning right. The front of V1",48,27,"G",3," 27G"
"6811",25,"contacted the left plane of V2, then  the right side of V1 contacted the left",48,27,"G",4," 27G"
"6812",25,"side of V2 in a side-slap configuration.  There was an occupant in a CRS in V1",48,27,"G",5," 27G"
"6813",25,"who was reported as not-injured.",48,27,"G",6," 27G"
"6814",25,"V1 was southbound on an undivided roadway.  V1 traveled off the left side of the",48,28,"H",1," 28H"
"6815",25,"road and the front struck a small sign post.  V1 continued to the south across",48,28,"H",2," 28H"
"6816",25,"a grass embankment.  The front of V1 struck a concrete culvert.  V1 then rotated",48,28,"H",3," 28H"
"6817",25,"CW and the left side struck a traffic sign post.",48,28,"H",4," 28H"
"6818",25,"Vehicles one and two were traveling south with vehicle two ahead of vehicle one.",48,29,"H",1," 29H"
"6819",25,"Vehicle one was traveling in lane two and vehicle two was stopped for traffic",48,29,"H",2," 29H"
"6820",25,"in lane three. The front plane of vehicle one contacted the right plane of",48,29,"H",3," 29H"
"6821",25,"vehicle two.",48,29,"H",4," 29H"
"6822",25,"Vehicle one was traveling south from a private drive. Vehicle two was traveling",48,30,"C",1," 30C"
"6823",25,"west in lane three approaching vehicle one. As vehicle one crossed the westbound",48,30,"C",2," 30C"
"6824",25,"lanes, the front of vehicle two contacted the left side of vehicle one. Vehicle",48,30,"C",3," 30C"
"6825",25,"one rotated counterclockwise and came to rest headed east in the crossover area",48,30,"C",4," 30C"
"6826",25,"of the roadway. Vehicle two moved a short distance further west and came to",48,30,"C",5," 30C"
"6827",25,"rest still in lane three and still headed west.",48,30,"C",6," 30C"
"6828",25,"Vehicle one was traveling west approaching an intersection controlled by a stop",48,31,"F",1," 31F"
"6829",25,"sign. Vehicle two was traveling south approaching the same intersection with no",48,31,"F",2," 31F"
"6830",25,"traffic control devices. As both vehicles passed through the intersection, the",48,31,"F",3," 31F"
"6831",25,"front of vehicle two contacted the right side of vehicle one. Vehicle one",48,31,"F",4," 31F"
"6832",25,"rotated counterclockwise and moved southeast coming to final rest headed",48,31,"F",5," 31F"
"6833",25,"southeast and partially blocking the north and southbound lanes. Vehicle two",48,31,"F",6," 31F"
"6834",25,"moved south and partially off the west edge of the road headed south.",48,31,"F",7," 31F"
"6835",25,"Vehicle one was traveling east in lane three approaching an intersection",48,32,"G",1," 32G"
"6836",25,"controlled by a traffic signal.  Vehicle two was headed north in lane two, a",48,32,"G",2," 32G"
"6837",25,"left turn only lane, at the same intersection.  Vehicle three was in lane one",48,32,"G",3," 32G"
"6838",25,"headed north at the same intersection.  Vehicle three was adjacent to vehicle",48,32,"G",4," 32G"
"6839",25,"two.  As vehicle two began to make a left turn and vehicle three started going",48,32,"G",5," 32G"
"6840",25,"straight across the intersection the front of vehicle one contacted the left",48,32,"G",6," 32G"
"6841",25,"plane of vehicle two.  Vehicle two rotated right and the right plane contacted",48,32,"G",7," 32G"
"6842",25,"the left plane of vehicle three.",48,32,"G",8," 32G"
"6843",25,"Vehicle #1 was traveling north, departed the road to the left, and contacted a",48,33,"H",1," 33H"
"6844",25,"utility terminal and a wooden utility pole with the front plane. The pole broke",48,33,"H",2," 33H"
"6845",25,"and part of it contacted the top plane of V1.",48,33,"H",3," 33H"
"6846",25,"V1 was westbound on an undivided roadway.  V1 departed the left side of the",48,34,"K",1," 34K"
"6847",25,"road, traveled down an embankment and across a driveway, rotating slightly CCW.",48,34,"K",2," 34K"
"6848",25,"The front of V1 struck two trees.  V1 then rotated CW and rolled over to the",48,34,"K",3," 34K"
"6849",25,"left one quarter-turn.  The top of V1 struck another tree and the back struck a",48,34,"K",4," 34K"
"6850",25,"metal storage building.",48,34,"K",5," 34K"
"6851",25,"Vehicles #1, #2 and #3 were traveling east approaching an intersection. V3",48,35,"D",1," 35D"
"6852",25,"stopped, waiting to turn left at the intersection and V2 stopped behind V3. The",48,35,"D",2," 35D"
"6853",25,"front of V1 contacted the back of V2, then the front of V2 contacted the back of",48,35,"D",3," 35D"
"6854",25,"V3.",48,35,"D",4," 35D"
"6855",25,"Vehicle one was traveling south negotiating a left curve.  The vehicle travelled",48,36,"G",1," 36G"
"6856",25,"partially off the right edge of the road.   The driver brought the vehicle back",48,36,"G",2," 36G"
"6857",25,"on the road while braking and lost control.  Vehicle one then departed the left",48,36,"G",3," 36G"
"6858",25,"road edge.  The front struck an embankment and rotated counterclockwise to",48,36,"G",4," 36G"
"6859",25,"final rest facing north.  Vehicle one was towed due to disabling damage.",48,36,"G",5," 36G"
"6860",25,"Vehicle #1, #2 and #3 were traveling west approaching an intersection. V3",48,37,"D",1," 37D"
"6861",25,"stopped at the intersection and V2 stopped behind V3. The front of V1 contacted",48,37,"D",2," 37D"
"6862",25,"the back of V2 then the front of V2 contacted the back of V3.",48,37,"D",3," 37D"
"6863",25,"Vehicle one was traveling west, negotiating a left curve. The vehicle went off",48,38,"F",1," 38F"
"6864",25,"the right side of the road and down an embankment where the right side contacted",48,38,"F",2," 38F"
"6865",25,"a large tree.",48,38,"F",3," 38F"
"6866",25,"Vehicle one was traveling east on a two lane road when it departed the right",48,39,"F",1," 39F"
"6867",25,"road edge.  The front contacted a culvert and then the vehicle rolled over onto",48,39,"F",2," 39F"
"6868",25,"its top.",48,39,"F",3," 39F"
"6869",25,"Vehicle #1 was traveling west on a private drive approaching an intersecting",48,40,"H",1," 40H"
"6870",25,"road.  Vehicle #2 was traveling south approaching the intersection with the",48,40,"H",2," 40H"
"6871",25,"private drive.  V1 entered the intersection turning left and the front of V2",48,40,"H",3," 40H"
"6872",25,"contacted the right side of V1.",48,40,"H",4," 40H"
"6873",25,"Vehicle one was traveling west on an interstate roadway. The vehicle went off",48,41,"K",1," 41K"
"6874",25,"the right side of the road where the front contacted a guardrail. The vehicle",48,41,"K",2," 41K"
"6875",25,"then crossed the westbound lanes and went into the median where the front",48,41,"K",3," 41K"
"6876",25,"contacted another guardrail. Vehicle one went over the guardrail and began to",48,41,"K",4," 41K"
"6877",25,"rollover with the right side leading. Vehicle one came to rest on its left side",48,41,"K",5," 41K"
"6878",25,"headed east-southeast on the grassy roadside.",48,41,"K",6," 41K"
"6879",25,"Vehicle one was traveling north in lane one on a one way road.  Vehicle two was",48,42,"K",1," 42K"
"6880",25,"traveling north in lane two adjacent to vehicle one.  Vehicle three was",48,42,"K",2," 42K"
"6881",25,"traveling north in lane three adjacent to vehicle two.  All three vehicles were",48,42,"K",3," 42K"
"6882",25,"approaching a four-way intersection.  Vehicle one turned left from lane one at",48,42,"K",4," 42K"
"6883",25,"the intersection.  The front of vehicle two contacted the left plane of vehicle",48,42,"K",5," 42K"
"6884",25,"one.  Then the front of vehicle three contacted the left plane of vehicle one.",48,42,"K",6," 42K"
"6885",25,"Vehicle one rotated clockwise and vehicle three rotated counterclockwise.  The",48,42,"K",7," 42K"
"6886",25,"left plane of vehicle one contacted the right rear tire of vehicle three.",48,42,"K",8," 42K"
"6887",25,"Vehicle three moved northwest and departed the roadway at the northwest corner.",48,42,"K",9," 42K"
"6888",25,"The front plane of V3 contacted two utility poles, a metal one then a wooden",48,42,"K",10," 42K"
"6889",25,"one.  Vehicle one moved northwest off the road onto the concrete sidewalk.  The",48,42,"K",11," 42K"
"6890",25,"front plane of V1 contacted a brick building with glass windows and V1's front",48,42,"K",12," 42K"
"6891",25,"end travelled into the building where it came to rest.",48,42,"K",13," 42K"
"6892",25,"Vehicle one was traveling north approaching a stop sign controlled intersection.",48,43,"D",1," 43D"
"6893",25,"Vehicle one made a left turn at the intersection and was traveling west.",48,43,"D",2," 43D"
"6894",25,"Vehicle one departed the north road edge and struck a sign and then struck a",48,43,"D",3," 43D"
"6895",25,"ditch and overturned two quarter turns and came to final rest on its top facing",48,43,"D",4," 43D"
"6896",25,"east by southeast. Vehicle one was towed from the scene.",48,43,"D",5," 43D"
"6897",25,"Vehicle one was traveling east in lane two (left-turn lane) approaching a",48,44,"F",1," 44F"
"6898",25,"business driveway. Vehicle two was traveling west approaching the same area. As",48,44,"F",2," 44F"
"6899",25,"vehicle one turned left, the front of vehicle two contacted the right side of",48,44,"F",3," 44F"
