"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"5058",1,2,0,159,"116H",116,222,0,0,0,0,2,6,0,-138,171,12,3,998,1,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,52,350,90,73,1380.689,0,3,10,10,3,0,-197,133,"Z","B","H","E","E","W","N",1,2,290,20
"5059",1,NA,0,170,"117K",117,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,54,NA,NA,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",NA,1,343,20
"5060",1,NA,0,150,"118E",118,71,0,1,0,0,1,0,1,-49,136,11,NA,136,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,320,NA,73,125.647,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","E","",0,1,273,20
"5061",1,NA,0,152,"118E",118,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,80,NA,73,125.647,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,2,270,20
"5062",1,NA,0,148,"119F",119,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,148,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,394.137,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",NA,1,320,20
"5063",1,NA,0,156,"119F",119,65,0,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,150,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,170,NA,73,394.137,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,277,20
"5064",1,NA,0,153,"121E",121,150,0,4,1,0,0,0,0,3,154,12,NA,154,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,181.432,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,265,20
"5065",1,NA,1,178,"121E",121,152,0,0,2,5,6,6,9,-26,204,6,NA,204,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,73,181.432,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","L","","W","",0,2,351,20
"5066",1,NA,0,148,"122F",122,60,0,26,5,4,2,1,4,-42,156,1,NA,156,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,73,569.128,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,319,20
"5067",1,NA,0,157,"123F",123,83,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,280,NA,73,569.128,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","S","",0,2,255,20
"5068",1,NA,0,145,"124H",124,142,0,7,6,6,7,7,8,0,142,11,NA,142,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,73,1261.119,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,2,264,20
"5069",2,1,0,141,"125K",125,134,0,156,159,158,148,131,101,0,134,6,1,134,7,2,2,NA,0,0,2,NA,"B","F",1,NA,1,NA,1,NA,1,NA,NA,2,46,170,30,73,23.367,20,22,24,25,19,13,0,134,"D","D","K","E","E","W","W",1,1,240,20
"5070",2,NA,0,NA,"125K",125,74,0,13,13,18,26,20,42,53,180,12,NA,180,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","K","E","","W","",1,2,337,20
"5071",1,NA,0,157,"127C",127,250,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,50,NA,73,29.023,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,1,287,20
"5072",1,NA,0,162,"127C",127,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,160,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,73,29.023,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",NA,2,291,20
"5073",1,NA,0,153,"128E",128,149,0,0,2,11,1,1,5,75,166,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,73,278.826,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,1,287,20
"5074",1,NA,0,154,"129H",129,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,270,NA,73,1938.096,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","9","","9","",NA,2,262,20
"5075",1,NA,0,153,"130D",130,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,54,NA,170,NA,73,36.966,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,289,20
"5076",1,NA,0,154,"131F",131,114,0,4,4,4,3,3,0,-21,158,12,NA,158,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,321.891,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,262,20
"5077",1,2,0,138,"131F",131,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,150,1,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,73,321.891,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","E","E","W","W",1,2,309,20
"5078",1,2,0,156,"132F",132,17,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,158,6,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,0,0,73,321.891,NA,NA,NA,NA,NA,NA,NA,NA,"R","9","F","E","9","E","9",1,1,281,20
"5079",1,2,0,158,"132F",132,28,0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,158,6,1,NA,NA,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,170,190,73,321.891,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","F","E","E","E","W",1,2,285,20
"5080",1,NA,0,NA,"133F",133,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,152,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,73,321.891,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",0,2,258,20
"5081",2,NA,0,160,"133F",133,122,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,160,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,73,321.891,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",0,3,291,20
"5082",1,NA,0,146,"134H",134,133,0,0,8,17,29,19,9,0,156,12,NA,156,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,713.271,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,247,20
"5083",2,NA,0,167,"134H",134,180,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,180,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,73,713.271,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",0,3,338,20
"5084",1,2,0,146,"135J",135,34,0,0,0,1,2,3,5,51,136,12,0,136,3,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,56,31,10,998,73,29.023,NA,NA,NA,NA,NA,NA,NA,NA,"R","Z","J","L","D","E","O",1,1,262,20
"5085",1,NA,0,148,"136K",136,130,0,3,1,3,3,3,6,7,144,11,NA,144,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,73,92.113,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,262,20
"5086",1,NA,0,148,"136K",136,116,0,0,8,15,12,9,0,134,127,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,50,NA,73,92.113,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,2,283,20
"5087",1,NA,0,155,"137K",137,129,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","D","","O","",1,1,289,20
"5088",1,NA,0,170,"138F",138,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,162,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,631.438,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",0,1,320,20
"5089",1,2,0,145,"138F",138,122,0,3,6,6,6,6,9,6,134,6,12,134,1,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,73,631.438,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","E","L","W","W",0,2,264,20
"5090",2,NA,0,140,"138F",138,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,154,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,73,631.438,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",0,3,238,20
"5091",1,NA,0,158,"139G",139,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,73,711.869,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,287,20
"5092",1,NA,0,153,"139G",139,72,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,146,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,73,711.869,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",NA,2,285,20
"5093",1,2,0,145,"140H",140,43,0,9,9,8,8,8,6,-46,136,11,6,136,1,6,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,54,54,330,190,73,1399.19,8,3,1,1,0,0,-54,136,"L","L","H","E","E","E","E",1,1,264,20
"5094",1,2,0,164,"142K",142,160,1,0,31,47,30,31,31,0,184,6,12,184,NA,1,NA,NA,0,0,1,1,"B","F",NA,NA,NA,NA,1,1,1,1,NA,1,3,180,0,73,23.367,0,3,22,9,0,0,-71,184,"D","L","K","E","E","W","E",1,2,394,20
"5095",2,NA,NA,174,"142K",142,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,998,1,NA,NA,NA,NA,NA,NA,NA,"R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,90,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"F","","K","E","","E","",0,3,318,20
"5096",1,NA,0,155,"144E",144,127,0,0,10,18,23,16,0,47,138,3,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,100,NA,73,177.262,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,1,280,20
"5097",1,NA,0,154,"144E",144,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,148,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,73,177.262,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",NA,2,272,20
"5098",1,NA,0,167,"145F",145,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,176,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,556.045,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",1,1,364,20
"5099",1,NA,0,143,"146G",146,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,190,NA,73,626.873,NA,NA,NA,NA,NA,NA,NA,NA,"F","","G","E","","9","",NA,1,248,20
"5100",1,NA,0,148,"146G",146,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,73,626.873,NA,NA,NA,NA,NA,NA,NA,NA,"F","","G","9","","9","",NA,2,262,20
"5101",1,NA,0,165,"147H",147,48,0,22,25,20,14,9,11,-57,162,12,NA,162,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,73,1232.129,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","W","",NA,1,353,20
"5102",1,2,0,143,"148F",148,14,0,1,0,2,3,2,3,60,134,12,12,134,6,3,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,58,53,0,0,73,504.282,NA,NA,NA,NA,NA,NA,NA,NA,"R","L","F","E","E","E","E",1,1,260,20
"5103",1,NA,0,167,"150H",150,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,170,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,1117.428,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,1,295,20
"5104",1,NA,0,157,"151K",151,151,0,17,38,88,110,120,123,0,156,12,NA,156,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,73,92.113,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,295,20
"5105",1,2,0,153,"152B",152,48,0,111,95,77,54,29,10,-56,160,12,12,160,4,3,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,64,63,0,0,73,32.197,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","B","E","W","W","N",1,1,281,20
"5106",1,NA,0,158,"154E",154,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,155.798,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",NA,1,276,20
"5107",1,NA,0,157,"155E",155,250,0,5,3,5,12,5,3,-22,305,5,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,140,NA,73,155.798,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,258,20
"5108",1,NA,0,157,"155E",155,164,0,18,18,20,18,18,15,0,164,12,NA,164,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,73,155.798,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,2,286,20
"5109",1,NA,0,153,"156G",156,11,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,146,5,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,170,NA,73,550.969,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","E","",0,1,270,20
"5110",1,NA,0,158,"157H",157,93,0,1,0,0,2,1,0,-31,158,9,NA,158,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,270,NA,73,1082.937,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,1,287,20
"5111",1,NA,0,155,"157H",157,250,0,1,14,21,18,11,3,-19,260,12,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,73,1082.937,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,2,333,20
"5112",1,NA,0,153,"158B",158,136,0,9,12,11,10,11,9,0,150,11,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,73,111.949,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,2,265,20
"5113",4,3,0,141,"159B",159,71,1,90,75,45,29,9,0,-39,150,12,12,150,4,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,59,57,0,0,73,28.399,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","B","E","9","W","9",1,1,263,20
"5114",1,NA,0,160,"160G",160,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,73,3088.856,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,334,20
"5115",1,2,0,153,"161K",161,198,0,0,18,37,27,21,0,-52,250,10,9,998,5,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,300,260,73,92.113,NA,NA,NA,NA,NA,NA,NA,NA,"P","F","K","E","9","W","U",1,1,281,20
"5116",1,2,0,158,"161K",161,156,0,NA,NA,NA,NA,NA,NA,NA,NA,12,9,156,NA,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,270,73,92.113,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","K","E","E","W","N",1,2,287,20
"5117",3,2,0,173,"162J",162,152,1,NA,NA,NA,NA,NA,NA,NA,NA,0,11,998,5,1,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,2,NA,1,NA,NA,31,46,998,340,73,29.023,15,3,9,10,8,6,-22,178,"D","D","J","D","E","O","W",1,1,408,20
"5118",1,NA,0,148,"163E",163,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,73,802.815,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","W","",NA,2,260,20
"5119",1,NA,0,157,"165D",165,160,0,0,11,18,26,21,9,85,198,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,73,58.112,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,1,276,20
"5120",1,NA,0,174,"166F",166,112,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,174,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,506.018,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",NA,1,360,20
"5121",1,NA,0,174,"166F",166,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,180,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,170,NA,73,506.018,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",0,2,351,20
"5122",1,NA,0,152,"167H",167,4,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,144,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,1121.275,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","S","",1,1,270,20
"5123",1,NA,0,147,"168K",168,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,0,NA,73,43.096,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",NA,1,262,20
"5124",1,2,0,145,"169E",169,14,0,NA,NA,NA,NA,NA,NA,NA,NA,12,2,132,6,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,0,70,73,170.507,0,8,11,9,6,0,8,135,"L","P","E","A","E","E","W",1,1,264,20
"5125",1,NA,0,173,"169E",169,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,182,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,73,170.507,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","E","",NA,2,338,20
"5126",1,NA,0,150,"170G",170,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,73,602.986,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,263,20
"5127",1,NA,0,NA,"170G",170,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,60,NA,73,602.986,NA,NA,NA,NA,NA,NA,NA,NA,"B","","G","E","","W","",0,2,364,20
"5128",1,NA,0,171,"171H",171,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,1185.178,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","W","",0,1,338,20
"5129",3,1,0,142,"171H",171,104,1,29,25,21,14,9,7,-23,156,12,6,156,2,2,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,54,1,0,190,73,1185.178,0,0,0,0,5,18,59,156,"D","R","H","E","E","W","E",1,2,272,20
"5130",1,3,0,145,"172K",172,32,1,0,2,2,4,8,16,50,132,12,12,132,6,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,0,0,73,23.367,0,2,2,4,8,16,-41,132,"R","9","K","A","E","E","9",1,1,264,20
"5131",1,NA,0,158,"172K",172,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,3,NA,NA,NA,NA,NA,NA,NA,"L","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,270,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"F","","K","E","","W","",1,2,284,20
"5132",3,NA,0,156,"172K",172,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,3,NA,NA,NA,NA,NA,NA,NA,"L","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,290,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",NA,3,302,20
"5133",1,NA,0,157,"173E",173,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,73,265.127,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",NA,1,278,20
"5134",1,NA,0,139,"174G",174,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,156,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,73,937.603,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,2,255,20
"5135",1,5,0,150,"175K",175,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0,998,2,3,NA,NA,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,56,56,50,998,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","K","E","Z","W","W",1,1,273,20
"5136",1,NA,0,168,"176D",176,128,0,57,56,51,30,10,0,-5,158,12,NA,158,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,176.542,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,303,20
"5137",1,NA,0,151,"176D",176,55,0,53,49,36,18,7,1,-57,154,12,NA,154,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,73,176.542,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,2,269,20
"5138",1,NA,0,143,"177G",177,114,0,10,6,3,1,1,0,-12,148,12,NA,148,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,1733.077,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",0,1,263,20
"5139",1,NA,0,153,"177G",177,142,0,8,8,8,9,10,12,0,142,6,NA,142,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,73,1733.077,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",0,2,265,20
"5140",1,NA,0,157,"178K",178,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,148,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,92.113,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",NA,1,281,20
"5141",1,NA,0,170,"178K",178,150,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,178,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,73,92.113,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",0,2,343,20
