"","AAIS","AAIS08","AINJSER","AINJSER8","AINJURED","AINJURD8","ALCINV","ATREAT","CASEID","CASENO","DAYWEEK","DRGINV","EVENTS","MANCOLL","MONTH","PSU","PSUSTRAT","RATWGT","STRATIF","TIME","VEHFORMS","YEAR","VERSION","ADMINSS"
"227",NA,NA,NA,NA,NA,NA,2,NA," 11H",11,2,2,1,4,2,4,3,1865.944,"H",1749,2,2013,26,0
"228",1,1,0,0,2,2,NA,4," 12K",12,5,2,2,2,2,4,3,18.303,"K",1439,3,2013,26,0
"229",4,4,1,1,1,1,2,3," 13K",13,5,2,2,0,2,4,3,18.303,"K",2049,1,2013,26,0
"230",NA,NA,NA,NA,NA,NA,2,NA," 14K",14,2,2,1,4,3,4,3,14.832,"K",2246,2,2013,26,0
"231",NA,NA,NA,NA,NA,NA,2,NA," 15H",15,4,2,1,1,2,4,3,1936.315,"H",1916,2,2013,26,0
"232",3,3,1,1,1,1,2,3," 16K",16,4,2,1,4,2,4,3,14.832,"K",2329,2,2013,26,0
"233",1,1,0,0,1,1,1,4," 17D",17,7,2,1,2,3,4,3,96.447,"D",2023,2,2013,26,0
"234",1,1,0,0,2,2,2,4," 18E",18,6,2,1,4,3,4,3,583.671,"E",858,2,2013,26,0
"235",1,1,0,0,1,1,2,4," 19F",19,4,2,2,6,3,4,3,304.122,"F",924,2,2013,26,0
"236",NA,NA,NA,NA,NA,NA,NA,NA," 20H",20,6,2,2,1,3,4,3,673.558,"H",1444,3,2013,26,0
"237",1,1,0,0,2,2,2,4," 21B",21,2,2,2,1,4,4,3,21.777,"B",1338,3,2013,26,0
"238",NA,NA,NA,NA,NA,NA,NA,NA," 22F",22,7,NA,2,4,3,4,3,407.779,"F",1604,3,2013,26,0
"239",0,0,0,0,0,0,2,0," 23G",23,7,2,1,4,3,4,3,406.433,"G",1334,2,2013,26,0
"240",NA,NA,NA,NA,NA,NA,NA,NA," 24B",24,3,2,1,4,4,4,3,21.777,"B",2249,2,2013,26,0
"241",NA,NA,0,0,0,0,2,8," 25E",25,6,2,1,4,4,4,3,127.539,"E",1609,2,2013,26,0
"242",0,0,0,0,0,0,2,0," 26G",26,1,2,2,1,4,4,3,544.746,"G",1141,3,2013,26,0
"243",1,1,0,0,1,1,2,4," 27E",27,6,2,1,4,4,4,3,84.096,"E",1631,2,2013,26,0
"244",0,0,0,0,0,0,2,0," 28G",28,5,2,1,4,4,4,3,359.191,"G",1814,2,2013,26,0
"245",NA,NA,NA,NA,NA,NA,1,NA," 29H",29,3,2,4,0,4,4,3,798.157,"H",2017,1,2013,26,0
"246",NA,NA,NA,NA,NA,NA,2,NA," 30K",30,6,2,1,0,4,4,3,14.832,"K",348,1,2013,26,0
"247",NA,NA,NA,NA,NA,NA,2,NA," 31K",31,5,2,2,0,4,4,3,14.832,"K",656,1,2013,26,0
"248",1,1,0,0,1,1,2,4," 32E",32,5,2,2,1,4,4,3,102.715,"E",847,3,2013,26,0
"249",0,0,0,0,0,0,2,0," 33G",33,1,2,1,0,4,4,3,438.717,"G",320,1,2013,26,0
"250",1,1,0,0,1,1,2,4," 34E",34,4,2,1,4,5,4,3,82.489,"E",830,2,2013,26,0
"251",0,0,0,0,0,0,2,0," 35G",35,1,2,1,4,4,4,3,352.328,"G",1335,2,2013,26,0
"252",0,0,0,0,0,0,2,0," 36H",36,4,2,1,5,5,4,3,782.906,"H",1354,2,2013,26,0
"253",1,1,0,0,2,2,2,4," 37B",37,6,2,2,1,1,4,3,21.777,"B",1026,3,2013,26,0
"254",1,1,0,0,1,1,NA,4," 38E",38,4,2,1,4,5,4,3,75.118,"E",803,2,2013,26,0
"255",1,1,0,0,2,2,2,4," 39F",39,1,2,1,1,4,4,3,321.908,"F",2036,2,2013,26,0
"256",0,0,0,0,0,0,2,0," 40H",40,4,2,1,1,5,4,3,712.95,"H",2130,2,2013,26,0
"257",1,1,0,0,1,1,2,4," 41E",41,3,2,1,4,5,4,3,42.871,"E",1811,2,2013,26,0
"258",0,0,0,0,0,0,2,0," 42G",42,6,2,1,4,5,4,3,183.111,"G",1803,2,2013,26,0
"259",0,0,0,0,0,0,2,0," 43H",43,4,2,1,4,5,4,3,406.891,"H",917,2,2013,26,0
"260",1,1,0,0,2,2,2,4," 44E",44,1,2,2,4,5,4,3,61.909,"E",926,2,2013,26,0
"261",2,2,0,0,3,3,2,3," 45F",45,3,1,1,4,5,4,3,265.303,"F",2203,2,2013,26,0
"262",0,0,0,0,0,0,2,0," 46F",46,2,2,1,1,5,4,3,265.303,"F",848,2,2013,26,0
"263",NA,NA,NA,NA,NA,NA,2,NA," 47H",47,4,2,1,1,5,4,3,587.583,"H",1726,2,2013,26,0
"264",NA,NA,NA,NA,NA,NA,NA,NA," 48K",48,6,NA,6,0,5,4,3,14.832,"K",1119,2,2013,26,0
"265",NA,NA,NA,NA,NA,NA,2,NA," 49F",49,1,2,1,1,6,4,3,468.547,"F",1605,2,2013,26,0
"266",0,0,0,0,0,0,2,0," 50H",50,3,2,1,0,5,4,3,1037.72,"H",1533,1,2013,26,0
"267",1,1,0,0,1,1,2,0," 51K",51,7,2,1,4,6,4,3,14.832,"K",208,2,2013,26,0
"268",2,2,0,0,1,1,2,3," 52K",52,4,2,1,4,6,4,3,14.832,"K",1210,2,2013,26,0
"269",NA,NA,NA,NA,NA,NA,2,NA," 53F",53,2,2,1,4,6,4,3,646.137,"F",1944,2,2013,26,0
"270",0,0,0,0,0,0,2,6," 54H",54,1,2,2,4,6,4,3,1431.038,"H",1159,2,2013,26,0
"271",3,3,1,1,2,2,2,3," 55J",55,5,2,1,4,6,4,3,25.667,"J",1525,2,2013,26,0
"272",2,2,0,0,1,1,2,4," 56C",56,4,2,1,4,6,4,3,12.34,"C",1121,2,2013,26,0
"273",1,1,0,0,1,1,2,4," 57E",57,4,2,3,0,6,4,3,220.756,"E",1720,2,2013,26,0
"274",1,1,0,0,2,2,2,4," 58E",58,4,2,2,4,6,4,3,55.094,"E",1852,2,2013,26,0
"275",0,0,0,0,0,0,2,0," 59F",59,3,2,1,4,6,4,3,236.098,"F",1359,2,2013,26,0
"276",0,0,0,0,0,0,2,0," 60G",60,7,2,1,5,6,4,3,235.319,"G",2050,2,2013,26,0
"277",NA,NA,NA,NA,NA,NA,2,NA," 61H",61,4,2,2,0,6,4,3,522.901,"H",146,1,2013,26,0
"278",NA,NA,NA,NA,NA,NA,2,NA," 62F",62,6,2,1,1,6,4,3,437.27,"F",1509,2,2013,26,0
"279",0,0,0,0,0,0,2,0," 63G",63,2,2,1,1,6,4,3,435.826,"G",1719,2,2013,26,0
"280",NA,NA,NA,NA,NA,NA,2,NA," 64H",64,5,2,1,1,6,4,3,968.448,"H",1242,2,2013,26,0
"281",2,1,0,0,1,1,1,3," 65K",65,6,2,1,2,6,4,3,14.832,"K",528,2,2013,26,0
"282",2,2,0,0,2,2,2,3," 66K",66,3,2,1,2,6,4,3,30.85,"K",1342,2,2013,26,0
"283",1,1,0,0,1,1,2,4," 67D",67,4,2,1,1,7,4,3,61.231,"D",1237,2,2013,26,0
"284",1,1,0,0,1,1,2,4," 68F",68,3,2,2,4,7,4,3,579.39,"F",950,2,2013,26,0
"285",2,2,0,0,3,3,2,4," 69E",69,6,2,1,4,7,4,3,97.654,"E",1300,2,2013,26,0
"286",0,0,0,0,0,0,2,0," 70G",70,3,2,1,4,7,4,3,417.101,"G",1028,2,2013,26,0
"287",NA,NA,NA,NA,NA,NA,2,NA," 71H",71,2,2,1,4,7,4,3,926.839,"H",1752,2,2013,26,0
"288",2,1,0,0,4,4,2,3," 72K",72,2,2,2,1,7,4,3,14.832,"K",2154,3,2013,26,0
"289",1,1,0,0,2,2,2,4," 73E",73,6,2,1,4,7,4,3,56.049,"E",1417,2,2013,26,0
"290",1,1,0,0,1,1,NA,3," 74F",74,3,NA,1,0,7,4,3,240.192,"F",1921,2,2013,26,0
"291",0,0,0,0,0,0,2,0," 75G",75,2,2,1,1,6,4,3,239.399,"G",1253,2,2013,26,0
"292",1,1,0,0,1,1,NA,4," 76F",76,2,2,3,1,7,4,3,259.353,"F",1305,4,2013,26,0
"293",0,0,0,0,0,0,2,0," 77G",77,5,2,1,4,7,4,3,258.497,"G",1618,2,2013,26,0
"294",0,0,0,0,0,0,2,0," 78G",78,3,2,2,NA,7,4,3,258.497,"G",1757,3,2013,26,0
"295",NA,NA,NA,NA,NA,NA,1,NA," 79K",79,1,2,4,0,7,4,3,30.85,"K",1851,1,2013,26,0
"296",1,1,0,0,1,1,2,4," 80E",80,1,2,1,4,8,4,3,284.788,"E",215,2,2013,26,0
"297",1,1,0,0,1,1,NA,4," 81E",81,2,NA,1,0,8,4,3,148.878,"E",2057,2,2013,26,0
"298",1,1,0,0,1,1,2,4," 82F",82,2,2,1,4,8,4,3,235.846,"F",1505,2,2013,26,0
"299",NA,NA,NA,NA,NA,NA,2,NA," 83F",83,1,2,1,4,8,4,3,235.846,"F",2123,2,2013,26,0
"300",0,0,0,0,0,0,2,0," 84G",84,5,2,1,4,8,4,3,235.067,"G",1441,2,2013,26,0
"301",NA,NA,NA,NA,NA,NA,NA,NA," 85H",85,2,2,1,4,8,4,3,522.341,"H",1632,2,2013,26,0
"302",NA,NA,NA,NA,NA,NA,2,NA," 86F",86,2,2,1,4,8,4,3,412.813,"F",1216,2,2013,26,0
"303",1,1,0,0,1,1,2,0," 87G",87,5,2,1,1,8,4,3,411.45,"G",1116,2,2013,26,0
"304",0,0,0,0,0,0,2,0," 88H",88,1,2,3,1,8,4,3,914.281,"H",1846,4,2013,26,0
"305",1,1,0,0,1,1,2,4," 89E",89,6,2,2,1,8,4,3,51.361,"E",1542,3,2013,26,0
"306",1,1,0,0,1,1,2,3," 90F",90,7,2,1,4,8,4,3,220.099,"F",1536,2,2013,26,0
"307",0,0,0,0,0,0,2,0," 91G",91,2,2,1,1,8,4,3,219.373,"G",1458,2,2013,26,0
"308",0,0,0,0,0,0,2,0," 92H",92,6,2,3,0,8,4,3,487.467,"H",1557,1,2013,26,0
"309",7,9,0,0,1,1,1,3," 93K",93,3,2,1,2,8,4,3,14.832,"K",1247,2,2013,26,0
"310",NA,NA,NA,NA,NA,NA,2,NA," 94F",94,1,2,2,4,9,4,3,351.979,"F",2029,2,2013,26,0
"311",NA,NA,NA,NA,NA,NA,2,NA," 95H",95,5,2,1,1,9,4,3,779.549,"H",2227,2,2013,26,0
"312",2,1,0,0,1,1,2,4," 96C",96,6,2,3,4,8,4,3,12.34,"C",1317,2,2013,26,0
"313",1,1,0,0,2,2,2,4," 97E",97,7,2,2,4,9,4,3,62.66,"E",1908,2,2013,26,0
"314",0,0,0,0,0,0,2,0," 98F",98,5,2,1,1,9,4,3,268.522,"F",1927,2,2013,26,0
"315",7,9,0,0,1,1,2,0," 99H",99,7,2,1,4,8,4,3,594.712,"H",2123,2,2013,26,0
"316",NA,NA,NA,NA,NA,NA,NA,NA,"100K",100,4,2,1,4,9,4,3,30.85,"K",1426,2,2013,26,0
"317",0,0,0,0,0,0,2,4,"101K",101,4,2,4,1,9,4,3,30.85,"K",755,2,2013,26,0
"318",1,1,0,0,2,2,2,4,"102E",102,7,2,1,4,9,4,3,338.575,"E",814,2,2013,26,0
"319",1,1,0,0,1,1,2,4,"103E",103,2,2,2,6,9,4,3,70.228,"E",835,3,2013,26,0
"320",NA,NA,NA,NA,NA,NA,NA,NA,"104F",104,3,NA,4,NA,9,4,3,300.95,"F",2026,4,2013,26,0
"321",0,0,0,0,0,0,2,0,"105G",105,1,2,1,4,9,4,3,299.957,"G",1658,2,2013,26,0
"322",0,0,0,0,0,0,2,0,"106H",106,4,2,1,4,9,4,3,666.533,"H",655,2,2013,26,0
"323",0,0,0,0,0,0,2,0,"107H",107,4,2,1,6,10,4,3,7545.151,"H",156,2,2013,26,0
"324",3,3,1,1,2,2,2,3,"108K",108,6,2,1,1,10,4,3,30.003,"K",1559,2,2013,26,0
"325",3,3,1,1,1,1,1,3,"109K",109,3,2,1,4,10,4,3,38.562,"K",2204,2,2013,26,0
"326",NA,NA,NA,NA,NA,NA,2,NA,"110K",110,6,2,2,4,10,4,3,23.427,"K",641,2,2013,26,0
"327",0,0,0,0,0,0,2,0,"111G",111,6,2,2,4,10,4,3,264.763,"G",1324,2,2013,26,0
"328",NA,NA,NA,NA,NA,NA,2,NA,"112H",112,7,2,1,4,10,4,3,588.329,"H",2159,2,2013,26,0
"329",2,2,0,0,1,1,1,3,"113K",113,5,2,1,2,10,4,3,14.832,"K",1823,2,2013,26,0
"330",1,1,0,0,1,1,2,4,"114E",114,4,2,1,1,10,4,3,294.691,"E",1230,2,2013,26,0
"331",5,5,1,1,1,1,NA,3,"115J",115,3,NA,2,2,10,4,3,23.101,"J",1336,2,2013,26,0
"332",NA,NA,NA,NA,NA,NA,1,NA,"116K",116,1,2,1,4,10,4,3,37.021,"K",1819,2,2013,26,0
"333",1,1,0,0,1,2,2,4,"117E",117,7,2,4,6,11,4,3,147.13,"E",1631,4,2013,26,0
"334",NA,NA,0,0,0,0,2,0,"118G",118,7,2,1,4,10,4,3,628.421,"G",1431,2,2013,26,0
"335",2,2,0,0,2,2,2,4,"119C",119,7,2,4,0,11,4,3,23.801,"C",645,1,2013,26,0
"336",NA,NA,NA,NA,NA,NA,2,NA,"120K",120,6,2,3,0,11,4,3,16.688,"K",341,1,2013,26,0
"337",0,0,0,0,0,0,2,4,"121E",121,5,2,3,5,11,4,3,106.18,"E",1640,2,2013,26,0
"338",NA,NA,0,0,0,0,2,0,"122G",122,3,2,1,1,11,4,3,453.516,"G",1658,2,2013,26,0
"339",1,1,0,0,1,1,2,4,"123E",123,4,2,2,4,11,4,3,51.849,"E",1502,2,2013,26,0
"340",0,0,0,0,0,0,2,0,"124G",124,4,2,1,4,11,4,3,221.457,"G",1712,2,2013,26,0
"341",0,0,0,0,0,0,2,0,"125G",125,5,2,1,4,12,4,3,3532.23,"G",1908,2,2013,26,0
"342",NA,NA,NA,NA,NA,NA,2,NA,"126K",126,1,2,1,0,11,4,3,31.211,"K",443,1,2013,26,0
"343",0,0,0,0,0,0,2,0,"127H",127,7,2,1,4,12,4,3,6459.004,"H",753,2,2013,26,0
"344",NA,NA,NA,NA,NA,NA,2,NA,"128K",128,6,2,1,4,12,4,3,25.684,"K",2016,2,2013,26,0
"345",NA,NA,NA,NA,NA,NA,1,NA,"129B",129,1,2,3,4,12,4,3,21.777,"B",1717,2,2013,26,0
"346",NA,NA,NA,NA,NA,NA,2,NA,"130H",130,4,2,1,4,12,4,3,3016.867,"H",1801,2,2013,26,0
"347",NA,NA,NA,NA,NA,NA,NA,NA,"131B",131,6,2,2,0,6,4,3,27.196,"B",2338,1,2013,26,0
"348",NA,NA,NA,NA,NA,NA,1,NA,"132B",132,4,2,1,1,1,4,3,27.196,"B",1448,2,2013,26,0
"349",0,0,0,0,0,0,2,4,"133D",133,6,1,4,0,12,4,3,138.064,"D",1533,1,2013,26,0
"350",NA,NA,NA,NA,NA,NA,1,NA,"134F",134,2,2,1,4,12,4,3,186.936,"F",2037,2,2013,26,0
"351",0,0,0,0,0,0,2,0,"135H",135,3,2,3,0,11,4,3,49.732,"H",2235,1,2013,26,0
"352",0,0,0,0,0,0,2,0,"  1H",1,6,NA,1,4,1,5,2,1566.106,"H",1201,2,2013,26,0
"353",4,3,1,1,1,1,2,3,"  2K",2,4,2,1,2,1,5,2,73.484,"K",444,2,2013,26,0
"354",0,0,0,0,0,0,2,4,"  3E",3,6,2,2,1,1,5,2,366.143,"E",1918,3,2013,26,0
"355",NA,NA,NA,NA,NA,NA,1,NA,"  4F",4,7,2,3,0,1,5,2,735.259,"F",255,1,2013,26,0
"356",1,1,0,0,1,1,2,4,"  5E",5,5,2,1,1,1,5,2,552.262,"E",1814,2,2013,26,0
"357",2,1,0,0,2,2,2,4,"  6E",6,6,2,2,4,1,5,2,552.262,"E",854,3,2013,26,0
"358",NA,NA,NA,NA,NA,NA,NA,NA,"  7D",7,2,2,1,0,1,5,2,51.106,"D",1950,1,2013,26,0
"359",2,2,0,0,1,1,2,3,"  8F",8,7,2,1,4,2,5,2,651.547,"F",944,2,2013,26,0
"360",0,0,0,0,0,0,2,0,"  9G",9,2,2,2,0,1,5,2,1645.238,"G",652,2,2013,26,0
"361",2,1,0,0,1,1,2,4," 10E",10,2,2,2,0,1,5,2,2509.282,"E",1723,1,2013,26,0
"362",NA,NA,0,0,0,0,2,0," 11G",11,5,2,1,4,2,5,2,1800.395,"G",809,2,2013,26,0
"363",0,0,0,0,0,0,2,0," 12H",12,2,2,1,4,2,5,2,2196.575,"H",1444,2,2013,26,0
"364",0,0,0,0,0,0,2,0," 13F",13,4,2,1,4,2,5,2,531.238,"F",1803,2,2013,26,0
"365",1,1,0,0,1,1,2,0," 14G",14,5,2,1,4,2,5,2,1341.442,"G",1748,2,2013,26,0
"366",NA,NA,NA,NA,NA,NA,NA,NA," 15F",15,4,NA,2,0,2,5,2,515.381,"F",1434,3,2013,26,0
"367",NA,NA,NA,NA,NA,NA,2,NA," 16H",16,4,2,2,1,2,5,2,1587.776,"H",1819,3,2013,26,0
"368",1,1,0,0,2,2,2,4," 17F",17,6,2,2,6,3,5,2,805.722,"F",1831,2,2013,26,0
"369",NA,NA,NA,NA,NA,NA,2,NA," 18H",18,3,2,1,1,3,5,2,2482.254,"H",1728,2,2013,26,0
"370",NA,NA,NA,NA,NA,NA,2,NA," 19F",19,4,2,2,2,3,5,2,407.182,"F",1106,3,2013,26,0
"371",NA,NA,NA,NA,NA,NA,2,NA," 20F",20,6,2,4,0,3,5,2,407.182,"F",648,2,2013,26,0
"372",0,0,0,0,0,0,2,0," 21H",21,3,2,2,4,3,5,2,1254.441,"H",1700,3,2013,26,0
"373",3,3,1,1,2,2,2,3," 22D",22,3,2,1,4,3,5,2,146.418,"D",1259,2,2013,26,0
"374",1,1,0,0,1,1,2,4," 23E",23,2,1,1,1,3,5,2,555.557,"E",637,2,2013,26,0
"375",1,1,0,0,1,1,2,4," 24F",24,1,2,2,0,3,5,2,1115.624,"F",48,1,2013,26,0
"376",NA,NA,NA,NA,NA,NA,2,NA," 25F",25,3,2,3,1,3,5,2,399.996,"F",829,4,2013,26,0
"377",0,0,0,0,0,0,2,0," 26G",26,5,2,1,4,3,5,2,1010.04,"G",1730,2,2013,26,0
"378",0,0,0,0,0,0,2,0," 27H",27,7,2,1,1,3,5,2,1232.301,"H",1234,2,2013,26,0
"379",0,0,0,0,0,0,2,0," 28H",28,7,2,2,1,4,5,2,2578.036,"H",748,3,2013,26,0
"380",NA,NA,NA,NA,NA,NA,1,NA," 29K",29,5,1,3,0,3,5,2,287.776,"K",400,1,2013,26,0
"381",0,0,0,0,0,0,2,0," 30K",30,4,2,3,1,4,5,2,287.776,"K",1721,4,2013,26,0
"382",1,1,0,0,1,1,2,0," 31F",31,2,2,1,4,4,5,2,1652.897,"F",1458,2,2013,26,0
"383",1,1,0,0,1,1,2,4," 32E",32,2,2,1,4,4,5,2,195.376,"E",805,2,2013,26,0
"384",NA,NA,NA,NA,NA,NA,2,NA," 33F",33,3,2,1,4,4,5,2,392.338,"F",739,2,2013,26,0
"385",0,0,0,0,0,0,2,0," 34H",34,7,2,2,1,3,5,2,1208.708,"H",1016,3,2013,26,0
"386",3,2,1,0,1,1,2,4," 35E",35,4,2,1,4,4,5,2,187.859,"E",1540,2,2013,26,0
"387",0,0,0,0,0,0,2,0," 36G",36,3,2,2,1,4,5,2,952.588,"G",2024,3,2013,26,0
"388",0,0,0,0,0,0,1,0," 37H",37,3,2,3,1,4,5,2,1162.206,"H",1734,4,2013,26,0
"389",NA,NA,NA,NA,NA,NA,2,NA," 38H",38,6,2,1,0,4,5,2,4180.558,"H",2127,1,2013,26,0
"390",1,1,0,0,1,1,2,4," 39E",39,7,2,2,4,4,5,2,220.62,"E",740,2,2013,26,0
"391",0,0,0,0,0,0,2,0," 40G",40,3,2,3,1,4,5,2,1118.709,"G",1403,3,2013,26,0
"392",0,0,0,0,0,0,1,0," 41H",41,7,2,1,1,5,5,2,1364.883,"H",58,2,2013,26,0
"393",NA,NA,NA,NA,NA,NA,2,NA," 42B",42,7,2,1,0,5,5,2,208.326,"B",1223,1,2013,26,0
"394",2,2,0,0,1,1,NA,4," 43E",43,2,NA,1,4,4,5,2,427.098,"E",1240,2,2013,26,0
"395",NA,NA,NA,NA,NA,NA,2,NA," 44H",44,7,2,2,0,5,5,2,2642.276,"H",1604,1,2013,26,0
"396",NA,NA,0,0,0,0,NA,0," 45E",45,6,NA,1,0,5,5,2,267.571,"E",1320,2,2013,26,0
"397",0,0,0,0,0,0,2,0," 46G",46,1,2,1,0,5,5,2,1356.786,"G",708,1,2013,26,0
"398",NA,NA,NA,NA,NA,NA,2,NA," 47H",47,6,2,2,0,5,5,2,1655.349,"H",2244,1,2013,26,0
"399",NA,NA,NA,NA,NA,NA,2,NA," 48D",48,4,2,2,0,5,5,2,44.493,"D",1554,1,2013,26,0
"400",0,0,0,0,0,0,2,0," 49G",49,6,2,2,4,5,5,2,1432.349,"G",1601,2,2013,26,0
"401",2,2,0,0,2,2,2,3," 50C",50,4,2,2,2,5,5,2,9.007,"C",1446,2,2013,26,0
"402",0,0,0,0,0,0,2,0," 51G",51,5,2,2,1,6,5,2,3120.082,"G",412,2,2013,26,0
"403",3,3,1,1,2,2,NA,3," 52K",52,4,2,1,2,6,5,2,146.418,"K",1107,2,2013,26,0
"404",NA,NA,NA,NA,NA,NA,2,NA," 53D",53,1,1,1,2,5,5,2,86.261,"D",1537,2,2013,26,0
"405",0,0,0,0,0,0,2,0," 54G",54,5,2,1,4,6,5,2,2776.944,"G",720,2,2013,26,0
"406",2,1,0,0,1,1,2,4," 55E",55,5,2,1,4,6,5,2,128.086,"E",455,2,2013,26,0
"407",0,0,0,0,0,0,2,0," 56F",56,3,2,1,6,6,5,2,257.212,"F",745,2,2013,26,0
"408",NA,NA,NA,NA,NA,NA,2,NA," 57H",57,4,2,1,0,6,5,2,792.413,"H",1140,1,2013,26,0
"409",NA,NA,NA,NA,NA,NA,2,NA," 58H",58,6,2,3,4,6,5,2,3049.894,"H",1807,2,2013,26,0
"410",0,0,0,0,0,0,2,0," 59G",59,1,2,1,4,6,5,2,1132.406,"G",1730,2,2013,26,0
"411",NA,NA,NA,NA,NA,NA,2,NA," 60H",60,7,2,1,4,7,5,2,1381.595,"H",1148,2,2013,26,0
"412",0,0,0,0,0,0,2,0," 61F",61,6,2,2,4,7,5,2,369.946,"F",1500,2,2013,26,0
"413",NA,NA,NA,NA,NA,NA,2,NA," 62F",62,6,2,2,0,7,5,2,369.946,"F",1808,1,2013,26,0
"414",0,0,0,0,0,0,2,0," 63G",63,7,2,1,4,6,5,2,934.161,"G",754,2,2013,26,0
"415",1,1,0,0,3,3,2,4," 64E",64,7,2,2,4,6,5,2,231.909,"E",1558,2,2013,26,0
"416",0,0,0,0,0,0,2,0," 65G",65,3,2,1,4,7,5,2,1175.951,"G",1212,2,2013,26,0
"417",NA,NA,NA,NA,NA,NA,1,NA," 66H",66,5,2,1,0,7,5,2,1434.721,"H",113,1,2013,26,0
"418",4,4,1,1,2,2,NA,3," 67C",67,1,2,4,1,7,5,2,26.841,"C",1040,5,2013,26,0
"419",NA,NA,NA,NA,NA,NA,2,NA," 68H",68,5,2,1,1,7,5,2,1947.952,"H",1515,2,2013,26,0
"420",NA,NA,NA,NA,NA,NA,1,NA," 69D",69,6,2,1,0,7,5,2,92.558,"D",41,1,2013,26,0
"421",NA,NA,0,0,0,0,2,0," 70G",70,3,2,1,4,7,5,2,2979.674,"G",1816,2,2013,26,0
"422",NA,NA,NA,NA,NA,NA,2,NA," 71D",71,7,2,2,0,8,5,2,21.836,"D",1100,1,2013,26,0
"423",1,1,0,0,2,2,2,3," 72F",72,3,2,2,0,8,5,2,278.382,"F",2344,1,2013,26,0
"424",0,0,0,0,0,0,2,0," 73G",73,5,2,2,0,8,5,2,702.95,"G",1240,1,2013,26,0
"425",1,1,0,0,1,1,2,4," 74E",74,4,2,1,0,8,5,2,246.348,"E",1541,1,2013,26,0
"426",0,0,0,0,0,0,2,0," 75F",75,2,2,2,2,7,5,2,494.695,"F",2130,3,2013,26,0
"427",0,0,0,0,0,0,2,0," 76G",76,2,2,1,1,8,5,2,1249.168,"G",720,2,2013,26,0
"428",2,2,0,0,1,1,2,4," 77E",77,6,2,1,4,8,5,2,187.044,"E",1632,2,2013,26,0
"429",1,1,0,0,1,1,2,4," 78F",78,6,2,2,4,8,5,2,375.607,"F",1204,2,2013,26,0
"430",7,9,0,0,1,1,2,4," 80K",80,4,2,3,1,8,5,2,287.776,"K",1923,4,2013,26,0
"431",1,1,0,0,1,1,NA,4," 81E",81,7,2,2,0,8,5,2,990.863,"E",329,1,2013,26,0
"432",1,1,0,0,1,1,1,6," 82F",82,2,2,2,0,9,5,2,706.833,"F",121,1,2013,26,0
"433",NA,NA,NA,NA,NA,NA,2,NA," 83H",83,6,2,1,4,9,5,2,2177.598,"H",1428,2,2013,26,0
"434",2,2,0,0,1,1,2,3," 84F",84,3,2,3,0,9,5,2,607.444,"F",330,1,2013,26,0
"435",0,0,0,0,0,0,2,0," 85H",85,7,2,1,4,9,5,2,1871.403,"H",1826,2,2013,26,0
"436",1,1,0,0,1,1,1,3," 86E",86,3,NA,1,6,9,5,2,197.082,"E",2053,2,2013,26,0
"437",0,0,0,0,0,0,2,0," 87G",87,3,2,4,6,9,5,2,999.355,"G",1205,2,2013,26,0
"438",NA,NA,NA,NA,NA,NA,2,NA," 88F",88,1,2,1,1,9,5,2,835.23,"F",628,2,2013,26,0
"439",NA,NA,NA,NA,NA,NA,2,NA," 89H",89,6,2,2,1,9,5,2,2573.164,"H",2025,2,2013,26,0
"440",6,6,2,2,2,2,NA,1," 90B",90,3,1,3,0,9,5,2,23.225,"B",2146,1,2013,26,0
"441",0,0,0,0,0,0,2,0," 91H",91,7,2,2,0,10,5,2,5214.542,"H",932,1,2013,26,0
"442",2,1,0,0,1,1,1,4," 92D",92,1,2,2,0,10,5,2,136.539,"D",32,1,2013,26,0
"443",3,3,1,1,1,1,2,3," 93F",93,5,2,1,0,9,5,2,1740.715,"F",1446,1,2013,26,0
"444",0,0,0,0,0,0,2,0," 94F",94,2,2,2,NA,10,5,2,983.606,"F",1839,3,2013,26,0
"445",0,0,0,0,0,0,2,0," 95H",95,4,2,1,0,10,5,2,3030.276,"H",841,1,2013,26,0
"446",2,2,0,0,1,1,2,4," 96E",96,2,2,1,4,10,5,2,356.375,"E",1651,2,2013,26,0
"447",0,0,0,0,0,0,2,0," 97G",97,2,2,1,4,10,5,2,1807.086,"G",631,2,2013,26,0
"448",NA,NA,NA,NA,NA,NA,2,NA," 98H",98,5,2,2,0,10,5,2,2204.739,"H",1950,1,2013,26,0
"449",7,9,0,0,1,1,2,8," 99E",99,2,2,2,1,10,5,2,214.098,"E",1840,2,2013,26,0
"450",0,0,0,0,0,0,2,0,"100G",100,1,2,1,0,11,5,2,1085.639,"G",1806,1,2013,26,0
"451",0,0,0,0,0,0,2,0,"101H",101,3,2,3,1,10,5,2,1324.536,"H",2320,4,2013,26,0
"452",NA,NA,NA,NA,NA,NA,NA,NA,"102B",102,4,NA,1,2,10,5,2,23.225,"B",1322,2,2013,26,0
"453",7,9,0,0,1,1,1,3,"103E",103,4,2,2,0,10,5,2,674.544,"E",225,1,2013,26,0
"454",1,1,0,0,2,2,2,4,"104F",104,3,2,4,0,11,5,2,1354.565,"F",1248,2,2013,26,0
"455",3,3,1,1,1,1,1,3,"105K",105,1,2,1,NA,11,5,2,287.776,"K",254,2,2013,26,0
"456",3,3,1,1,2,2,2,3,"106E",106,6,1,1,2,11,5,2,539.308,"E",1729,2,2013,26,0
