"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"87",2,NA,0,162," 68F",68,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,246.184,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","U","",0,3,303,20
"88",1,2,0,146," 69K",69,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,0,140,9,NA,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,350,998,2,50.8,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","K","A","A","S","O",1,1,252,20
"89",1,3,0,147," 69K",69,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,140,9,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,43,0,0,2,50.8,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","K","A","E","S","W",1,2,252,20
"90",6,1,0,143," 70B",70,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,142,NA,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,60,0,0,2,30.76,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","B","E","E","9","W",1,1,244,20
"91",1,2,0,154," 74H",74,44,0,63,55,33,23,10,0,-49,160,12,12,160,3,6,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,73,350,350,2,713.425,NA,NA,NA,NA,NA,NA,NA,NA,"Y","L","H","E","G","W","N",1,1,281,20
"92",1,NA,0,158," 75E",75,21,0,0,9,25,38,15,0,-3,154,12,NA,154,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,53,NA,0,NA,2,29.589,NA,NA,NA,NA,NA,NA,NA,NA,"C","","E","E","","N","",1,1,305,20
"93",1,NA,0,149," 76G",76,102,0,17,17,19,22,22,23,28,148,12,NA,148,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,61.739,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",1,1,267,20
"94",1,NA,0,147," 76G",76,60,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,160,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,2,61.739,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",0,2,258,20
"95",1,NA,0,147," 77H",77,65,0,0,7,18,28,30,29,44,152,12,NA,152,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,2,79.069,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,1,258,20
"96",1,NA,0,161," 78F",78,250,0,0,7,12,14,17,0,60,329,12,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,44,NA,0,NA,2,124.912,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,1,307,20
"97",1,NA,0,144," 79H",79,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,342.33,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","9","",1,2,250,20
"98",3,2,0,152," 80H",80,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,150,NA,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,44,41,0,0,2,342.33,NA,NA,NA,NA,NA,NA,NA,NA,"Y","L","H","E","E","W","E",1,1,274,20
"99",1,NA,0,146," 81D",81,38,0,3,24,46,58,42,18,-11,134,12,NA,134,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,52,NA,0,NA,2,50.8,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","N","",1,1,247,20
"100",1,NA,0,146," 82G",82,27,0,31,16,11,6,1,0,-58,144,12,NA,144,7,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,357.469,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","A","","E","",1,1,264,20
"101",1,NA,0,147," 83H",83,7,0,3,3,2,2,2,2,-65,135,12,NA,135,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,457.808,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","S","",0,1,257,20
"102",1,NA,0,157," 83H",83,11,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,147,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,2,457.808,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","L","","E","",0,2,273,20
"103",1,NA,0,147," 84E",84,63,0,21,17,13,8,3,0,-44,150,12,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,2,180.875,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,1,262,20
"104",1,3,0,169," 85G",85,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,182,3,2,NA,NA,0,0,1,1,"F","F",NA,NA,NA,NA,1,1,1,1,NA,2,44,350,0,2,754.803,31,0,0,0,0,5,-68,182,"L","L","G","E","L","9","W",1,1,394,20
"105",1,2,0,154," 85G",85,250,0,0,3,6,12,15,0,37,309,12,12,998,2,1,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,41,350,0,2,754.803,0,6,16,17,8,0,4,146,"Y","C","G","A","E","S","N",1,2,272,20
"106",1,NA,0,154," 86H",86,40,0,2,2,3,3,3,4,55,150,12,NA,150,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,56,NA,0,NA,2,966.671,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","A","","S","",0,1,272,20
"107",1,NA,0,166," 87K",87,130,0,25,26,40,54,25,0,-7,170,1,NA,170,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,2,55.549,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,303,20
"108",1,NA,0,147," 87K",87,70,0,9,13,27,24,3,0,-35,140,12,NA,140,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,55.549,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,2,271,20
"109",1,NA,0,146," 88D",88,100,0,19,14,11,8,0,0,-25,148,1,NA,148,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,2,27.983,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,1,263,20
"110",1,NA,0,149," 88D",88,39,0,25,6,1,1,1,1,-56,146,11,NA,146,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,2,27.983,NA,NA,NA,NA,NA,NA,NA,NA,"L","","D","E","","E","",1,2,283,20
"111",3,4,0,150," 89F",89,14,1,77,54,37,18,1,0,-73,146,12,0,146,4,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,31,0,998,2,186.874,NA,NA,NA,NA,NA,NA,NA,NA,"L","Y","F","E","A","E","O",1,1,262,20
"112",1,NA,0,147," 91C",91,139,0,15,31,30,25,14,8,0,146,71,NA,146,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,320,NA,2,25.644,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,1,260,20
"113",1,2,0,155," 91C",91,116,1,9,3,0,0,4,10,16,155,12,12,155,1,3,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,42,10,0,2,25.644,NA,NA,NA,NA,NA,NA,NA,NA,"D","L","C","E","W","W","N",1,2,289,20
"114",1,NA,0,146," 92F",92,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,144,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,2,832.814,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,2,246,20
"115",2,1,0,147," 93D",93,64,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,4,3,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,68,998,0,2,50.8,0,0,0,0,1,6,72,154,"D","R","D","D","L","O","E",1,1,262,20
"116",1,NA,0,155," 94E",94,38,0,0,0,0,0,2,6,56,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,68,NA,0,NA,2,107.156,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","E","",1,1,270,20
"117",1,2,0,144," 95G",95,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,143,NA,6,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,76,76,NA,0,2,447.167,NA,NA,NA,NA,NA,NA,NA,NA,"L","L","G","E","H","9","9",NA,1,237,20
"118",1,NA,0,152," 96K",96,128,0,89,88,84,68,36,6,-12,134,12,NA,134,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,27.983,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,262,20
"119",1,NA,0,148," 96K",96,84,0,84,94,70,43,21,1,-10,144,12,NA,144,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,27.983,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,262,20
"120",5,4,0,157," 98G",98,27,1,0,8,14,8,1,0,-77,168,12,12,168,6,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,50,0,0,2,1209.467,NA,NA,NA,NA,NA,NA,NA,NA,"L","L","G","A","E","E","E",1,1,272,20
"121",1,NA,0,143,"101H",101,23,0,3,5,7,9,10,18,59,142,12,NA,142,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,44,NA,0,NA,2,689.818,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",0,1,247,20
"122",1,NA,0,146,"102E",102,76,0,0,0,1,0,0,0,-32,139,6,NA,139,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,2,104.253,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",0,1,247,20
"123",1,NA,0,149,"102E",102,74,0,4,3,2,6,16,16,29,128,12,NA,128,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,104.253,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",0,2,262,20
"124",1,NA,0,145,"103F",103,144,0,2,5,9,12,10,4,148,150,1,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,2,203.306,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","S","",1,1,264,20
"125",1,NA,0,157,"103F",103,67,0,0,4,7,12,18,32,194,117,69,NA,998,4,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,260,NA,2,203.306,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","E","",1,2,276,20
"126",1,NA,0,156,"104F",104,48,0,0,0,0,1,4,3,-109,131,7,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,210,NA,2,203.306,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,2,289,20
"127",1,2,0,148,"105K",105,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0,998,NA,2,NA,NA,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,68,31,60,998,2,50.8,NA,NA,NA,NA,NA,NA,NA,NA,"F","D","K","E","D","9","O",1,1,262,20
"128",1,NA,0,149,"106F",106,1,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,146,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,1172.353,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","L","","S","",0,2,266,20
"129",1,3,0,145,"107A",107,160,1,0,5,18,24,21,0,101,223,10,12,998,3,1,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,56,290,0,2,30.76,4,7,7,6,5,1,4,126,"Y","D","A","E","L","W","W",1,1,245,20
"130",1,2,0,154,"107A",107,93,0,7,36,57,57,54,48,25,140,12,4,140,3,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,110,2,30.76,3,4,9,7,3,2,-15,151,"Z","P","A","E","M","W","W",1,2,267,20
"131",1,NA,0,153,"108B",108,80,0,43,72,87,88,91,92,30,152,12,NA,152,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,30.76,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,1,274,20
"132",1,NA,0,162,"108B",108,80,0,19,46,72,85,94,94,30,158,12,NA,158,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,30.76,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,2,303,20
"133",1,3,0,158,"109G",109,44,0,0,2,3,6,8,10,65,172,12,0,172,7,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,350,998,2,506.083,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","G","A","A","W","O",1,1,272,20
"134",1,2,0,147,"110D",110,250,0,2,0,1,0,1,0,-18,364,12,0,998,1,2,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,56,51,0,998,2,52.161,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","D","L","G","S","N",1,1,241,20
"135",1,NA,0,150,"111E",111,140,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,140,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,2,196.98,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,1,267,20
"136",6,4,0,154,"111E",111,52,1,1,24,29,23,8,0,-176,75,0,0,998,2,2,NA,NA,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,51,31,998,998,2,196.98,NA,NA,NA,NA,NA,NA,NA,NA,"B","D","E","A","D","W","O",1,2,262,20
"137",1,NA,0,145,"112G",112,250,0,0,0,1,5,5,0,-2,419,4,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,110,NA,2,822.011,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","S","",1,1,258,20
"138",1,NA,0,146,"112G",112,33,0,1,1,0,0,0,0,-48,136,12,NA,136,8,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,2,822.011,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","E","",1,2,250,20
"139",1,NA,0,149,"113C",113,92,0,5,11,21,18,30,7,16,150,1,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,2,46.554,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","C","E","","W","",1,1,262,20
"140",1,2,0,153,"113C",113,53,1,7,3,6,6,3,4,-50,154,11,12,154,1,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,50,340,0,2,46.554,NA,NA,NA,NA,NA,NA,NA,NA,"L","9","C","E","9","W","9",1,2,289,20
"141",2,1,0,146,"114D",114,30,0,0,9,27,42,52,37,31,128,12,12,128,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,50,0,0,2,93.52,NA,NA,NA,NA,NA,NA,NA,NA,"R","9","D","E","9","E","9",1,1,253,20
"142",1,NA,0,171,"115H",115,76,0,13,11,12,12,10,8,-57,188,12,NA,188,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,1887.482,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,1,355,20
"143",1,NA,0,148,"115H",115,64,0,26,23,12,4,2,1,-43,148,12,NA,148,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,1887.482,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,2,261,20
"144",1,NA,0,157,"116B",116,170,0,30,27,27,28,27,27,5,170,12,NA,170,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,65.182,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,1,290,20
"145",1,2,0,154,"116B",116,66,0,22,29,46,62,95,92,29,140,6,12,140,5,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,170,350,2,65.182,3,0,0,0,0,0,-33,140,"Z","Y","B","E","E","W","W",1,2,270,20
"146",3,2,0,144,"116B",116,56,0,0,0,3,7,12,23,-39,148,12,6,148,1,2,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,4,2,350,180,2,65.182,21,20,20,17,13,10,0,148,"Y","D","B","E","E","W","W",1,3,260,20
"147",3,NA,0,162,"116B",116,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,6,NA,0,0,NA,NA,"9","",4,NA,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,2,65.182,NA,NA,NA,NA,NA,NA,NA,NA,"9","","B","9","","9","",0,4,303,20
"148",4,3,0,146,"117K",117,125,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,4,2,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,42,998,0,2,50.8,2,1,0,0,1,4,71,145,"D","R","K","D","E","O","S",1,1,265,20
"149",1,2,0,148,"118G",118,68,0,3,2,2,3,2,3,36,146,12,12,146,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,76,76,0,0,2,1019.576,NA,NA,NA,NA,NA,NA,NA,NA,"Z","P","G","E","M","W","S",0,1,259,20
"150",1,NA,0,167,"119J",119,88,0,1,0,0,0,0,5,40,170,12,NA,170,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,56,NA,0,NA,2,25.644,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","J","E","","W","",1,1,365,20
"151",1,2,0,146,"120F",120,27,1,0,56,50,32,18,0,-14,140,12,3,140,3,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,44,0,90,2,335.706,10,12,10,7,8,6,1,187,"Y","P","F","E","L","N","W",1,1,265,20
"152",1,2,0,162,"122B",122,161,0,5,16,46,46,37,23,0,170,12,3,170,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,10,80,2,30.76,0,0,4,6,3,0,-62,99,"D","P","B","E","E","W","W",1,1,295,20
"153",1,2,0,157,"122B",122,109,0,6,1,6,22,21,13,136,211,10,9,998,2,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,290,260,2,30.76,11,11,9,8,6,5,-216,53,"Y","B","B","A","E","W","W",1,2,276,20
"154",1,2,0,157,"123F",123,158,0,0,16,20,26,14,4,-139,199,2,1,998,2,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,60,30,2,369.132,0,5,13,17,11,8,149,99,"Z","F","F","E","E","W","W",1,1,277,20
"155",1,NA,0,159,"123F",123,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,152,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,2,369.132,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","E","","9","",0,2,305,20
"156",2,NA,0,174,"123F",123,50,0,0,0,0,0,2,7,69,172,11,NA,172,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,2,NA,1,NA,NA,1,NA,320,NA,2,369.132,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","W","",0,3,353,20
"157",1,NA,0,160,"124H",124,37,0,0,6,28,61,55,47,39,166,12,NA,166,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,53,NA,0,NA,2,1011.627,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","N","",1,1,428,20
"158",1,NA,0,153,"125B",125,32,0,73,57,42,28,12,0,-58,148,12,NA,148,7,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,2,55.841,NA,NA,NA,NA,NA,NA,NA,NA,"L","","B","E","","E","",1,1,262,20
"159",1,2,0,156,"126E",126,155,0,0,0,2,4,6,6,12,159,11,12,998,1,NA,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,60,340,0,2,180.791,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","E","E","L","W","N",NA,1,273,20
"160",1,NA,0,152,"126E",126,35,0,24,13,7,4,5,7,-49,138,11,NA,138,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,2,180.791,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","E","",1,2,270,20
"161",1,2,0,155,"127F",127,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,998,NA,NA,NA,NA,0,0,1,NA,"U","U",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,0,0,2,352.563,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","F","9","9","9","9",1,1,269,20
"162",1,NA,0,170,"128C",128,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,172,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,2,25.644,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,1,334,20
"163",2,1,0,146,"128C",128,171,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,4,9,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,1,998,350,2,25.644,28,6,0,0,0,0,-51,140,"D","L","C","D","E","O","E",1,2,248,20
"164",1,NA,0,165,"129F",129,203,0,6,9,11,15,12,0,-42,203,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,50,NA,2,82.432,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,1,353,20
"165",1,NA,0,147,"129F",129,53,0,0,0,2,6,9,17,49,150,11,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,2,82.432,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,2,265,20
"166",2,1,0,164,"130K",130,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,180,9,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,68,0,0,2,59.298,3,2,2,0,0,4,76,180,"R","R","K","E","E","S","E",0,1,394,20
"167",1,NA,1,173,"131C",131,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,180,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,72.573,NA,NA,NA,NA,NA,NA,NA,NA,"R","","C","E","","E","",1,1,318,20
"168",1,2,0,154,"132B",132,86,0,22,53,77,85,83,64,9,154,12,NA,154,4,1,2,NA,2,4,1,NA,"F","L",6,NA,2,NA,1,NA,1,NA,NA,42,NA,0,NA,2,59.218,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","B","E","M","W","N",1,1,262,20
"169",1,2,0,161,"133K",133,69,0,43,43,36,17,4,0,-56,168,12,3,168,2,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,0,80,2,71.831,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","K","E","E","W","E",1,1,334,20
"170",1,3,0,147,"133K",133,36,1,8,0,2,1,1,2,-55,146,12,3,146,3,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,63,0,90,2,71.831,NA,NA,NA,NA,NA,NA,NA,NA,"L","B","K","E","W","E","N",1,2,252,20
"171",1,NA,0,162,"134C",134,57,0,21,34,23,8,0,0,-45,150,12,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,2,54.341,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,1,303,20
"172",1,NA,0,157,"134C",134,88,0,1,4,10,22,18,14,196,140,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,50,NA,2,54.341,NA,NA,NA,NA,NA,NA,NA,NA,"F","","C","E","","W","",1,2,276,20
"173",1,NA,0,161,"135G",135,250,0,0,4,8,12,2,0,41,326,3,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,2,499.645,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,1,357,20
