"","AAIS","AAIS08","AINJSER","AINJSER8","AINJURED","AINJURD8","ALCINV","ATREAT","CASEID","CASENO","DAYWEEK","DRGINV","EVENTS","MANCOLL","MONTH","PSU","PSUSTRAT","RATWGT","STRATIF","TIME","VEHFORMS","YEAR","VERSION","ADMINSS"
"1692",NA,NA,NA,NA,NA,NA,NA,NA,"  7H",7,5,NA,2,1,1,72,4,178.523,"H",1000,2,2015,28,0
"1693",2,2,0,0,1,1,1,3,"  8J",8,3,2,2,0,1,72,4,5.679,"J",430,1,2015,28,0
"1694",2,2,0,0,4,4,2,4,"  9K",9,6,2,2,1,1,72,4,5.816,"K",2008,2,2015,28,0
"1695",NA,NA,NA,NA,NA,NA,2,NA," 10K",10,6,2,1,0,1,72,4,5.816,"K",1438,1,2015,28,0
"1696",2,2,0,0,3,3,1,3," 11J",11,1,NA,3,0,1,72,4,5.679,"J",418,1,2015,28,0
"1697",NA,NA,NA,NA,NA,NA,2,NA," 12F",12,4,2,1,4,1,72,4,72.783,"F",1152,2,2015,28,0
"1698",0,0,0,0,0,0,NA,0," 13H",13,2,NA,1,5,1,72,4,373.354,"H",1645,2,2015,28,0
"1699",7,9,0,0,1,1,NA,8," 14E",14,1,NA,1,0,1,72,4,110.817,"E",1900,2,2015,28,0
"1700",NA,NA,NA,NA,NA,NA,NA,NA," 15F",15,1,NA,1,5,2,72,4,59.565,"F",1108,2,2015,28,0
"1701",1,1,0,0,1,1,NA,0," 16G",16,7,NA,3,0,2,72,4,186.938,"G",414,1,2015,28,0
"1702",NA,NA,NA,NA,NA,NA,NA,NA," 17K",17,1,NA,2,0,1,72,4,12.489,"K",500,2,2015,28,0
"1703",NA,NA,NA,NA,NA,NA,2,NA," 18F",18,5,2,2,5,2,72,4,48.188,"F",55,2,2015,28,0
"1704",NA,NA,NA,NA,NA,NA,NA,NA," 19H",19,6,NA,2,5,1,72,4,247.186,"H",1135,2,2015,28,0
"1705",NA,NA,NA,NA,NA,NA,2,NA," 20K",20,1,2,2,0,2,72,4,4.995,"K",2225,1,2015,28,0
"1706",1,1,0,0,1,1,2,4," 21E",21,5,2,4,0,2,72,4,176.498,"E",2210,1,2015,28,0
"1707",0,0,0,0,0,0,2,0," 22G",22,4,2,1,1,1,72,4,297.736,"G",805,2,2015,28,0
"1708",NA,NA,NA,NA,NA,NA,1,NA," 23K",23,1,NA,2,0,2,72,4,4.995,"K",535,1,2015,28,0
"1709",1,1,0,0,1,1,1,3," 24K",24,1,2,4,5,2,72,4,4.995,"K",255,2,2015,28,0
"1710",NA,NA,NA,NA,NA,NA,2,NA," 25F",25,6,2,2,1,2,72,4,168.656,"F",1255,3,2015,28,0
"1711",2,2,0,0,1,1,NA,4," 26E",26,4,NA,2,4,2,72,4,89.65,"E",800,3,2015,28,0
"1712",0,0,0,0,0,0,2,0," 27G",27,5,2,1,0,3,72,4,151.231,"G",127,1,2015,28,0
"1713",NA,NA,NA,NA,NA,NA,NA,NA," 28H",28,3,NA,1,4,2,72,4,247.186,"H",1940,2,2015,28,0
"1714",NA,NA,NA,NA,NA,NA,2,NA," 29K",29,5,2,1,0,3,72,4,4.995,"K",1145,1,2015,28,0
"1715",1,1,0,0,1,1,2,4," 30C",30,6,2,1,4,2,72,4,14.198,"C",1420,2,2015,28,0
"1716",1,1,0,0,1,1,2,4," 31F",31,3,2,2,5,3,72,4,175.684,"F",1935,2,2015,28,0
"1717",7,9,1,1,1,1,NA,1," 32B",32,6,NA,3,4,2,72,4,22.121,"B",1400,2,2015,28,0
"1718",NA,NA,NA,NA,NA,NA,NA,NA," 33B",33,1,NA,2,6,2,72,4,22.121,"B",213,2,2015,28,0
"1719",2,2,0,0,1,1,1,4," 34E",34,1,NA,2,5,3,72,4,496.809,"E",225,2,2015,28,0
"1720",3,3,1,1,2,2,NA,1," 35B",35,7,NA,3,0,3,72,4,22.121,"B",610,1,2015,28,0
"1721",NA,NA,NA,NA,NA,NA,NA,NA," 36K",36,5,1,4,0,3,72,4,12.489,"K",1320,2,2015,28,0
"1722",NA,NA,0,0,0,0,2,NA," 37G",37,1,2,1,4,3,72,4,242.599,"G",520,2,2015,28,0
"1723",7,9,0,0,1,1,1,3," 38K",38,2,NA,1,0,3,72,4,4.995,"K",1716,1,2015,28,0
"1724",7,9,0,0,3,3,2,3," 39K",39,5,2,1,4,3,72,4,12.489,"K",550,2,2015,28,0
"1725",1,1,0,0,2,2,2,4," 40D",40,1,2,1,5,3,72,4,23.379,"D",852,2,2015,28,0
"1726",3,2,1,0,1,1,2,4," 41K",41,7,2,2,1,4,72,4,4.995,"K",550,3,2015,28,0
"1727",NA,NA,NA,NA,NA,NA,2,NA," 42H",42,3,2,2,0,4,72,4,937.247,"H",1830,1,2015,28,0
"1728",NA,NA,NA,NA,NA,NA,2,NA," 43D",43,3,2,1,4,3,72,4,7.26,"D",620,2,2015,28,0
"1729",NA,NA,NA,NA,NA,NA,2,NA," 44F",44,4,2,1,0,3,72,4,72.951,"F",120,1,2015,28,0
"1730",NA,NA,NA,NA,NA,NA,NA,NA," 45H",45,6,NA,3,0,3,72,4,374.212,"H",502,1,2015,28,0
"1731",NA,NA,NA,NA,NA,NA,1,NA," 46K",46,3,2,1,0,4,72,4,4.995,"K",2050,1,2015,28,0
"1732",5,5,2,2,2,2,NA,1," 47B",47,1,NA,1,4,3,72,4,5.337,"B",513,2,2015,28,0
"1733",2,2,0,0,2,2,NA,3," 48K",48,6,NA,2,2,4,72,4,4.017,"K",118,2,2015,28,0
"1734",7,9,0,0,1,1,1,8," 49B",49,4,NA,3,1,4,72,4,8.848,"B",535,3,2015,28,0
"1735",3,3,1,1,1,1,NA,3," 50J",50,2,NA,7,4,4,72,4,14.198,"J",410,4,2015,28,0
"1736",1,1,0,0,1,1,1,3," 51E",51,5,2,4,0,4,72,4,341.79,"E",37,1,2015,28,0
"1737",NA,NA,NA,NA,NA,NA,NA,NA," 52B",52,4,NA,1,0,4,72,4,22.121,"B",1222,1,2015,28,0
"1738",NA,NA,NA,NA,NA,NA,2,NA," 53K",53,2,2,1,4,4,72,4,12.489,"K",1925,2,2015,28,0
"1739",7,9,0,0,1,1,NA,8," 54E",54,2,NA,1,4,4,72,4,248.405,"E",645,2,2015,28,0
"1740",7,9,0,0,1,1,2,4," 55C",55,6,2,1,4,4,72,4,14.198,"C",824,2,2015,28,0
"1741",0,0,0,0,0,0,2,4," 56D",56,6,2,3,1,4,72,4,13.937,"D",1300,4,2015,28,0
"1742",NA,NA,NA,NA,NA,NA,2,NA," 57F",57,6,2,1,0,4,72,4,140.045,"F",1420,1,2015,28,0
"1743",7,9,0,0,2,2,2,8," 58E",58,2,2,1,4,4,72,4,135.097,"E",1035,2,2015,28,0
"1744",NA,NA,NA,NA,NA,NA,1,NA," 59F",59,4,NA,2,0,4,72,4,72.616,"F",2334,2,2015,28,0
"1745",NA,NA,NA,NA,NA,NA,2,NA," 60H",60,4,2,1,1,4,72,4,372.496,"H",738,2,2015,28,0
"1746",7,9,0,0,1,1,NA,8," 61E",61,6,NA,1,4,5,72,4,127.626,"E",0,2,2015,28,0
"1747",7,9,0,0,1,1,2,8," 62E",62,5,2,4,1,5,72,4,127.626,"E",1249,5,2015,28,0
"1748",0,0,0,0,0,0,NA,0," 63G",63,6,NA,2,4,5,72,4,215.294,"G",1743,2,2015,28,0
"1749",0,0,0,0,0,0,2,0,"  1G",1,6,2,1,6,1,73,5,514.351,"G",1346,2,2015,28,0
"1750",NA,NA,NA,NA,NA,NA,1,NA,"  2K",2,4,2,2,0,1,73,5,27.775,"K",225,1,2015,28,0
"1751",1,1,0,0,1,1,2,0,"  3G",3,4,2,1,2,1,73,5,2243.087,"G",801,2,2015,28,0
"1752",1,1,0,0,1,1,2,4,"  4E",4,4,2,1,1,1,73,5,2079.139,"E",853,2,2015,28,0
"1753",4,3,1,1,1,1,2,3,"  5K",5,3,1,3,1,1,73,5,42.263,"K",1502,2,2015,28,0
"1754",NA,NA,NA,NA,NA,NA,2,NA,"  6K",6,7,2,1,0,1,73,5,42.263,"K",1020,1,2015,28,0
"1755",NA,NA,NA,NA,NA,NA,2,NA,"  7H",7,7,2,2,0,1,73,5,24548.506,"H",357,1,2015,28,0
"1756",1,1,0,0,1,1,2,4,"  8D",8,6,2,1,4,1,73,5,215.135,"D",435,2,2015,28,0
"1757",7,9,0,0,1,1,2,0,"  9F",9,2,2,1,2,2,73,5,1101.706,"F",1511,2,2015,28,0
"1758",1,1,0,0,2,2,2,6," 10G",10,1,2,3,5,2,73,5,4025.741,"G",1120,2,2015,28,0
"1759",NA,NA,NA,NA,NA,NA,2,NA," 11K",11,7,2,1,0,2,73,5,27.775,"K",1015,1,2015,28,0
"1760",0,0,0,0,0,0,NA,0," 12G",12,7,NA,1,4,2,73,5,2760.318,"G",518,2,2015,28,0
"1761",NA,NA,NA,NA,NA,NA,2,NA," 13K",13,4,2,1,0,2,73,5,120.978,"K",1955,1,2015,28,0
"1762",NA,NA,NA,NA,NA,NA,NA,NA," 14B",14,1,NA,6,0,2,73,5,39.393,"B",506,1,2015,28,0
"1763",3,2,1,0,3,3,2,4," 15C",15,4,2,1,2,2,73,5,114.083,"C",1830,2,2015,28,0
"1764",NA,NA,NA,NA,NA,NA,2,NA," 16H",16,7,2,3,4,3,73,5,10307.314,"H",1733,2,2015,28,0
"1765",2,1,0,0,2,2,2,4," 17D",17,5,2,1,4,3,73,5,305.504,"D",1004,2,2015,28,0
"1766",0,0,0,0,0,0,2,0," 18G",18,3,2,1,4,3,73,5,2730.43,"G",603,2,2015,28,0
"1767",1,1,0,0,1,1,2,4," 19C",19,2,2,1,0,3,73,5,279.226,"C",1100,1,2015,28,0
"1768",1,1,0,0,2,2,2,4," 20C",20,6,2,2,1,3,73,5,73.067,"C",745,3,2015,28,0
"1769",NA,NA,NA,NA,NA,NA,2,NA," 21K",21,1,2,2,0,3,73,5,48.779,"K",823,1,2015,28,0
"1770",1,1,0,0,2,2,2,4," 22C",22,1,2,5,5,3,73,5,43.021,"C",1811,3,2015,28,0
"1771",1,1,0,0,2,2,2,4," 23C",23,5,2,1,4,4,73,5,141.124,"C",1714,2,2015,28,0
"1772",1,1,0,0,3,3,2,4," 24C",24,2,2,2,1,4,73,5,44.661,"C",1516,3,2015,28,0
"1773",NA,NA,NA,NA,NA,NA,2,NA," 25D",25,1,2,2,0,4,73,5,763.505,"D",620,1,2015,28,0
"1774",NA,NA,NA,NA,NA,NA,NA,NA," 26B",26,3,NA,1,2,4,73,5,20.65,"B",737,2,2015,28,0
"1775",1,1,0,0,1,1,2,4," 27D",27,3,2,2,1,4,73,5,479.082,"D",1713,3,2015,28,0
"1776",NA,NA,NA,NA,NA,NA,NA,NA," 28B",28,6,NA,2,2,5,73,5,44.866,"B",900,3,2015,28,0
"1777",1,1,0,0,1,1,1,4," 29C",29,2,NA,1,0,5,73,5,144.369,"C",330,2,2015,28,0
"1778",NA,NA,NA,NA,NA,NA,NA,NA," 30D",30,6,NA,2,0,5,73,5,1156.54,"D",30,1,2015,28,0
"1779",3,3,1,1,1,1,1,3," 31D",31,7,1,1,2,5,73,5,1821.893,"D",2103,2,2015,28,0
"1780",7,9,0,0,2,2,2,8," 32C",32,6,2,2,4,5,73,5,143.212,"C",1150,3,2015,28,0
"1781",2,2,0,0,3,3,2,4," 33E",33,7,2,1,4,5,73,5,1418.284,"E",1755,2,2015,28,0
"1782",2,2,1,1,1,1,2,1," 34B",34,5,1,1,1,5,73,5,44.508,"B",133,2,2015,28,0
"1783",3,3,1,1,1,1,2,1," 35A",35,3,2,1,0,6,73,5,32.406,"A",1926,1,2015,28,0
"1784",1,1,0,0,1,1,2,4," 36C",36,4,2,1,0,6,73,5,93.849,"C",1741,1,2015,28,0
"1785",1,1,0,0,2,2,1,4," 37C",37,1,2,4,1,6,73,5,107.463,"C",736,2,2015,28,0
"1786",1,1,0,0,1,1,2,4," 38C",38,3,2,3,4,6,73,5,125.918,"C",1824,2,2015,28,0
"1787",NA,NA,NA,NA,NA,NA,2,NA," 39D",39,4,2,3,4,6,73,5,1008.732,"D",1126,3,2015,28,0
"1788",2,2,0,0,1,1,2,4," 40C",40,6,2,2,2,6,73,5,114.381,"C",1909,2,2015,28,0
"1789",4,3,2,2,4,4,2,3," 41C",41,7,1,9,1,7,73,5,295.343,"C",1830,6,2015,28,0
"1790",NA,NA,NA,NA,NA,NA,2,NA," 42B",42,2,2,2,0,7,73,5,47.708,"B",2130,1,2015,28,0
"1791",3,3,1,1,1,1,1,3," 43J",43,5,2,1,0,7,73,5,60.446,"J",1917,1,2015,28,0
"1792",4,3,1,1,1,1,NA,1," 44B",44,7,NA,1,0,7,73,5,117.317,"B",1725,1,2015,28,0
"1793",1,1,0,0,1,1,2,4," 45C",45,6,2,2,4,7,73,5,141.073,"C",1520,2,2015,28,0
"1794",1,1,0,0,1,1,2,4," 46C",46,5,NA,1,4,7,73,5,141.073,"C",1446,2,2015,28,0
"1795",2,2,0,0,1,1,2,3," 47D",47,7,1,1,4,8,73,5,983.806,"D",1143,2,2015,28,0
"1796",1,1,0,0,1,1,2,4," 48C",48,2,2,2,4,8,73,5,59.126,"C",1605,2,2015,28,0
"1797",1,1,0,0,2,2,2,4," 49C",49,7,2,1,4,8,73,5,59.126,"C",1558,2,2015,28,0
"1798",0,0,0,0,0,0,2,0," 50H",50,3,2,1,4,8,73,5,31995.591,"H",1800,2,2015,28,0
"1799",1,1,0,0,1,1,2,4," 52F",52,3,2,1,1,9,73,5,970.451,"F",955,2,2015,28,0
"1800",NA,NA,NA,NA,NA,NA,2,NA," 53K",53,4,2,1,0,8,73,5,225.58,"K",1713,1,2015,28,0
"1801",NA,NA,NA,NA,NA,NA,2,NA," 54D",54,4,2,1,4,9,73,5,687.318,"D",613,2,2015,28,0
"1802",3,3,1,1,2,2,2,3," 55K",55,6,2,1,NA,9,73,5,57.276,"K",1640,2,2015,28,0
"1803",NA,NA,NA,NA,NA,NA,2,NA," 56D",56,6,2,1,1,9,73,5,578.245,"D",740,2,2015,28,0
"1804",4,4,1,1,3,3,2,3," 57J",57,6,2,1,4,9,73,5,31.579,"J",1525,2,2015,28,0
"1805",NA,NA,NA,NA,NA,NA,2,NA," 58F",58,6,2,1,1,10,73,5,7992.663,"F",1817,2,2015,28,0
"1806",2,2,0,0,1,1,2,4," 59D",59,2,2,1,4,10,73,5,673.469,"D",810,2,2015,28,0
"1807",NA,NA,NA,NA,NA,NA,2,NA," 60K",60,3,2,1,0,10,73,5,56.122,"K",420,1,2015,28,0
"1808",2,2,0,0,1,1,2,4," 61C",61,2,2,1,0,10,73,5,118.423,"C",54,1,2015,28,0
"1809",2,2,0,0,1,1,2,3," 62K",62,7,2,1,4,10,73,5,79.058,"K",1617,2,2015,28,0
"1810",0,0,0,0,0,0,2,4," 63E",63,2,2,1,1,11,73,5,357.824,"E",1008,2,2015,28,0
"1811",NA,NA,NA,NA,NA,NA,NA,NA," 64B",64,6,NA,3,0,10,73,5,61.006,"B",109,2,2015,28,0
"1812",2,2,0,0,1,1,2,3," 65K",65,1,2,2,4,11,73,5,117.944,"K",1731,2,2015,28,0
"1813",NA,NA,NA,NA,NA,NA,NA,NA," 66B",66,1,NA,1,0,11,73,5,49.474,"B",1850,1,2015,28,0
"1814",0,0,0,0,0,0,1,4," 67C",67,3,2,3,4,11,73,5,114.28,"C",2155,2,2015,28,0
"1815",NA,NA,NA,NA,NA,NA,2,NA," 68K",68,1,2,1,2,12,73,5,60.78,"K",1810,2,2015,28,0
"1816",NA,NA,NA,NA,NA,NA,2,NA," 69K",69,7,2,4,0,12,73,5,60.78,"K",1949,1,2015,28,0
"1817",1,1,0,0,2,2,2,4," 70J",70,1,2,4,4,12,73,5,57.851,"J",1500,4,2015,28,0
"1818",1,1,0,0,2,2,2,4," 71C",71,7,2,1,4,12,73,5,44.761,"C",1314,2,2015,28,0
"1819",1,1,0,0,1,1,2,4," 72C",72,2,2,1,4,12,73,5,44.487,"C",1134,2,2015,28,0
"1820",NA,NA,NA,NA,NA,NA,NA,NA," 73B",73,5,NA,2,0,12,73,5,70.896,"B",657,1,2015,28,0
"1821",NA,NA,NA,NA,NA,NA,NA,NA," 74D",74,5,NA,3,0,12,73,5,229.006,"D",911,1,2015,28,0
"1822",1,1,0,0,1,1,2,4," 75D",75,5,2,1,1,12,73,5,229.006,"D",1724,2,2015,28,0
"1823",0,0,0,0,0,0,2,0," 76H",76,2,2,1,0,12,73,5,72.823,"H",750,1,2015,28,0
"1824",NA,NA,NA,NA,NA,NA,2,NA,"  1F",1,1,2,1,0,1,74,4,87.1,"F",1053,1,2015,28,0
"1825",2,2,0,0,2,2,1,3,"  2J",2,5,1,1,0,1,74,4,21.361,"J",613,1,2015,28,0
"1826",1,1,0,0,1,1,2,4,"  3D",3,6,2,1,1,1,74,4,361.812,"D",858,2,2015,28,0
"1827",NA,NA,NA,NA,NA,NA,1,NA,"  4K",4,5,2,2,0,1,74,4,30.151,"K",2223,1,2015,28,0
"1828",0,0,0,0,0,0,1,0,"  5K",5,7,2,1,6,1,74,4,19.662,"K",1725,2,2015,28,0
"1829",NA,NA,NA,NA,NA,NA,NA,NA,"  6K",6,4,NA,1,5,1,74,4,19.662,"K",846,2,2015,28,0
"1830",1,1,0,0,1,1,2,4,"  7F",7,5,2,1,4,2,74,4,1424.962,"F",2247,2,2015,28,0
"1831",NA,NA,NA,NA,NA,NA,2,NA,"  8B",8,2,2,5,0,2,74,4,15.354,"B",155,1,2015,28,0
"1832",1,1,0,0,1,1,2,4,"  9E",9,7,2,2,4,2,74,4,764.85,"E",1400,3,2015,28,0
"1833",NA,NA,NA,NA,NA,NA,1,NA," 10K",10,6,2,2,0,2,74,4,13.407,"K",145,1,2015,28,0
"1834",NA,NA,NA,NA,NA,NA,NA,NA," 11B",11,6,NA,2,4,2,74,4,27.31,"B",1739,2,2015,28,0
"1835",1,1,0,0,1,1,1,3," 12K",12,7,NA,2,0,2,74,4,20.558,"K",333,2,2015,28,0
"1836",NA,NA,NA,NA,NA,NA,1,NA," 13K",13,4,2,4,0,3,74,4,33.604,"K",927,1,2015,28,0
"1837",0,0,0,0,0,0,2,0," 14G",14,5,2,4,4,3,74,4,574.043,"G",1935,4,2015,28,0
"1838",NA,NA,NA,NA,NA,NA,1,NA," 15H",15,1,2,1,1,3,74,4,938.271,"H",357,2,2015,28,0
"1839",2,2,0,0,1,1,1,3," 16K",16,5,1,6,4,3,74,4,21.844,"K",947,2,2015,28,0
"1840",6,6,1,1,1,1,1,1," 17A",17,1,2,5,1,3,74,4,18.098,"A",1422,3,2015,28,0
"1841",NA,NA,NA,NA,NA,NA,2,NA," 18B",18,1,2,2,4,3,74,4,18.098,"B",101,2,2015,28,0
"1842",NA,NA,NA,NA,NA,NA,2,NA," 19K",19,4,2,1,4,4,74,4,68.248,"K",1530,2,2015,28,0
"1843",1,1,0,0,1,1,1,4," 20D",20,1,NA,2,0,4,74,4,34.326,"D",201,3,2015,28,0
"1844",NA,NA,NA,NA,NA,NA,2,NA," 21F",21,3,2,1,4,4,74,4,344.918,"F",812,2,2015,28,0
"1845",3,3,2,2,3,3,2,3," 22K",22,5,2,3,1,3,74,4,9.882,"K",1520,3,2015,28,0
"1846",3,3,1,1,3,3,1,3," 23J",23,1,2,3,0,4,74,4,10.902,"J",1708,1,2015,28,0
"1847",1,1,0,0,1,1,1,4," 24K",24,4,2,2,1,4,74,4,12.786,"K",1326,2,2015,28,0
"1848",NA,NA,NA,NA,NA,NA,NA,NA," 25K",25,4,NA,4,0,4,74,4,44.121,"K",1814,2,2015,28,0
"1849",2,2,0,0,2,2,2,3," 26K",26,5,2,3,4,4,74,4,8.668,"K",1203,2,2015,28,0
"1850",NA,NA,NA,NA,NA,NA,2,NA," 27F",27,5,2,3,4,4,74,4,435.502,"F",1919,2,2015,28,0
"1851",2,2,0,0,1,1,2,4," 28F",28,6,2,1,4,5,74,4,3442.207,"F",955,2,2015,28,0
"1852",NA,NA,NA,NA,NA,NA,1,NA," 29B",29,7,NA,5,0,5,74,4,55.542,"B",53,2,2015,28,0
"1853",1,1,0,0,1,1,1,4," 30J",30,7,2,1,4,6,74,4,47.969,"J",655,2,2015,28,0
"1854",NA,NA,NA,NA,NA,NA,NA,NA," 31B",31,2,NA,3,0,6,74,4,15.354,"B",216,1,2015,28,0
"1855",NA,NA,NA,NA,NA,NA,2,NA," 32H",32,6,2,3,4,6,74,4,2716.519,"H",530,2,2015,28,0
"1856",2,2,0,0,2,2,1,3," 33K",33,7,2,1,2,6,74,4,29.328,"K",50,2,2015,28,0
"1857",NA,NA,NA,NA,NA,NA,NA,NA," 34H",34,3,NA,1,4,6,74,4,11822.219,"H",702,2,2015,28,0
"1858",2,2,0,0,1,1,2,3," 35J",35,7,2,4,4,7,74,4,16.298,"J",2247,2,2015,28,0
"1859",6,6,1,1,1,1,2,1," 36B",36,6,2,3,0,7,74,4,68.516,"B",1532,1,2015,28,0
"1860",NA,NA,NA,NA,NA,NA,1,NA," 37K",37,5,2,1,1,7,74,4,28.331,"K",2211,2,2015,28,0
"1861",NA,NA,NA,NA,NA,NA,1,NA," 38K",38,1,2,2,0,7,74,4,28.331,"K",2150,1,2015,28,0
"1862",NA,NA,NA,NA,NA,NA,2,NA," 39H",39,5,2,1,4,7,74,4,1411.875,"H",2151,2,2015,28,0
"1863",0,0,0,0,0,0,2,0," 40D",40,3,2,2,4,7,74,4,29.125,"D",1400,2,2015,28,0
"1864",7,9,0,0,2,2,2,8," 41F",41,7,2,3,1,7,74,4,292.657,"F",1252,4,2015,28,0
"1865",2,1,0,0,3,3,2,3," 42F",42,5,2,2,4,8,74,4,1407.542,"F",1515,2,2015,28,0
"1866",4,4,2,2,3,3,1,3," 43J",43,4,2,1,4,8,74,4,22.851,"J",2302,2,2015,28,0
"1867",0,0,0,0,0,0,NA,0," 44K",44,5,NA,3,5,8,74,4,26.799,"K",1135,3,2015,28,0
"1868",NA,NA,NA,NA,NA,NA,1,NA," 45B",45,2,2,4,0,8,74,4,19.077,"B",1749,2,2015,28,0
"1869",NA,NA,NA,NA,NA,NA,2,NA," 46H",46,5,2,1,1,8,74,4,10258.433,"H",1733,2,2015,28,0
"1870",0,0,0,0,0,0,1,0," 47K",47,1,2,6,1,8,74,4,16.585,"K",148,2,2015,28,0
"1871",2,2,0,0,1,1,2,4," 48D",48,2,2,1,4,8,74,4,360.252,"D",1630,2,2015,28,0
"1872",0,0,0,0,0,0,2,4," 49C",49,2,2,1,4,9,74,4,34.38,"C",657,2,2015,28,0
"1873",3,3,1,1,1,1,2,3," 50J",50,3,1,1,0,9,74,4,15.041,"J",743,1,2015,28,0
"1874",NA,NA,NA,NA,NA,NA,2,NA," 51K",51,1,2,2,4,9,74,4,31.09,"K",1047,3,2015,28,0
"1875",0,0,0,0,0,0,2,0," 52G",52,5,2,1,1,9,74,4,8506.777,"G",725,2,2015,28,0
"1876",NA,NA,NA,NA,NA,NA,2,NA," 53K",53,2,2,1,4,9,74,4,22.48,"K",735,2,2015,28,0
"1877",NA,NA,NA,NA,NA,NA,NA,NA," 54H",54,6,NA,2,4,9,74,4,2591.416,"H",1040,2,2015,28,0
"1878",2,2,0,0,1,1,2,3," 55K",55,5,2,3,0,10,74,4,8.668,"K",953,1,2015,28,0
"1879",2,2,0,0,1,1,2,4," 56F",56,4,2,1,1,9,74,4,745.579,"F",1746,2,2015,28,0
"1880",0,0,0,0,0,0,2,0," 57H",57,2,2,1,1,10,74,4,2323.339,"H",755,2,2015,28,0
"1881",NA,NA,NA,NA,NA,NA,2,NA," 58F",58,4,2,4,1,10,74,4,92.326,"F",2112,2,2015,28,0
"1882",0,0,0,0,0,0,2,0," 59G",59,2,2,1,4,10,74,4,289.755,"G",1108,2,2015,28,0
"1883",1,1,0,0,1,1,1,4," 60C",60,4,2,1,0,10,74,4,108.911,"C",1326,1,2015,28,0
"1884",2,2,0,0,1,1,2,3," 61K",61,3,1,2,0,11,74,4,33.979,"K",1110,1,2015,28,0
"1885",NA,NA,NA,NA,NA,NA,2,NA," 62K",62,5,2,1,4,11,74,4,33.979,"K",1546,2,2015,28,0
"1886",NA,NA,NA,NA,NA,NA,2,NA," 63K",63,2,2,2,0,11,74,4,42.561,"K",1515,1,2015,28,0
"1887",1,1,0,0,1,1,NA,4," 64K",64,1,NA,4,4,11,74,4,8.668,"K",2130,2,2015,28,0
"1888",0,0,0,0,0,0,NA,0," 65G",65,5,NA,1,1,11,74,4,229.617,"G",1754,2,2015,28,0
"1889",NA,NA,NA,NA,NA,NA,2,NA," 66K",66,6,2,2,0,12,74,4,12.627,"K",28,1,2015,28,0
"1890",1,1,0,0,1,1,2,0," 67K",67,7,2,1,2,12,74,4,23.433,"K",1,2,2015,28,0
"1891",1,1,0,0,2,2,1,6,"  1H",1,5,NA,4,5,1,75,11,941.017,"H",513,2,2015,28,0
"1892",NA,NA,NA,NA,NA,NA,1,NA,"  2K",2,3,NA,2,0,1,75,11,54.862,"K",2350,1,2015,28,0
"1893",1,1,0,0,1,1,2,0,"  3H",3,1,2,1,4,1,75,11,3869.461,"H",1651,2,2015,28,0
"1894",NA,NA,NA,NA,NA,NA,1,NA,"  4B",4,2,NA,7,0,1,75,11,44.803,"B",1244,1,2015,28,0
"1895",0,0,0,0,0,0,1,0,"  5F",5,3,NA,1,2,1,75,11,6588.945,"F",1845,2,2015,28,0
"1896",NA,NA,NA,NA,NA,NA,2,NA,"  6F",6,3,2,3,0,2,75,11,1697.203,"F",859,1,2015,28,0
"1897",1,1,0,0,2,2,2,4,"  7E",7,7,2,1,4,1,75,11,869.014,"E",1137,2,2015,28,0
"1898",NA,NA,NA,NA,NA,NA,NA,NA,"  8H",8,7,NA,1,1,2,75,11,2418.727,"H",1800,2,2015,28,0
"1899",0,0,0,0,0,0,2,0,"  9F",9,6,2,1,4,2,75,11,8715.631,"F",1643,2,2015,28,0
"1900",NA,NA,NA,NA,NA,NA,2,NA," 10B",10,4,2,3,2,2,75,11,36.608,"B",1929,3,2015,28,0
"1901",0,0,0,0,0,0,2,0," 11G",11,4,2,1,1,2,75,11,3791.206,"G",311,2,2015,28,0
"1902",NA,NA,NA,NA,NA,NA,2,NA," 12B",12,7,2,2,0,2,75,11,90.254,"B",1437,1,2015,28,0
"1903",NA,NA,NA,NA,NA,NA,2,NA," 13K",13,3,2,1,4,3,75,11,37.076,"K",1036,2,2015,28,0
"1904",7,9,0,0,1,1,NA,8," 14E",14,2,NA,1,4,3,75,11,1659.14,"E",1143,2,2015,28,0
"1905",1,1,0,0,1,1,2,6," 15B",15,7,2,2,6,2,75,11,50.5,"B",905,2,2015,28,0
"1906",7,9,1,1,1,1,NA,1," 16B",16,2,NA,3,0,3,75,11,36.608,"B",448,1,2015,28,0
"1907",0,0,0,0,0,0,2,0," 17G",17,5,2,2,4,3,75,11,4180.172,"G",650,3,2015,28,0
"1908",1,1,0,0,1,1,2,4," 18C",18,3,2,2,0,3,75,11,96.935,"C",1831,2,2015,28,0
"1909",1,1,0,0,2,2,1,4," 19B",19,4,1,1,2,3,75,11,36.608,"B",2000,2,2015,28,0
"1910",NA,NA,NA,NA,NA,NA,NA,NA," 20F",20,4,NA,2,1,4,75,11,1468.936,"F",850,3,2015,28,0
"1911",NA,NA,NA,NA,NA,NA,1,NA," 21F",21,6,2,1,0,4,75,11,1656.826,"F",1929,1,2015,28,0
"1912",4,4,2,2,2,2,2,1," 22A",22,7,2,7,4,4,75,11,43.756,"A",1011,3,2015,28,0
"1913",2,2,1,1,1,1,1,1," 23B",23,5,1,1,4,4,75,11,43.756,"B",213,2,2015,28,0
"1914",NA,NA,NA,NA,NA,NA,2,NA," 24H",24,3,2,2,1,4,75,11,3924.04,"H",1530,3,2015,28,0
